item_category,item_code,district,fac_type_tlo,inflow_to_outflow_ratio
road_traffic_injuries,243.0,Karonga,Facility_level_1a,1.0
road_traffic_injuries,243.0,Karonga,Facility_level_1b,1.0
road_traffic_injuries,243.0,Karonga,Facility_level_2,1.0
road_traffic_injuries,243.0,Kasungu,Facility_level_1a,1.0
road_traffic_injuries,243.0,Kasungu,Facility_level_1b,1.0
road_traffic_injuries,243.0,Kasungu,Facility_level_2,1.0
road_traffic_injuries,243.0,Lilongwe,Facility_level_1a,1.7665867306155076
road_traffic_injuries,243.0,Lilongwe,Facility_level_1b,1.0020366598778003
road_traffic_injuries,243.0,Lilongwe,Facility_level_2,1.0
road_traffic_injuries,243.0,Lilongwe,Facility_level_3,1.0
road_traffic_injuries,243.0,Machinga,Facility_level_1a,2.756254369610806
road_traffic_injuries,243.0,Machinga,Facility_level_2,1.0
road_traffic_injuries,243.0,Mangochi,Facility_level_1a,2.756254369610806
road_traffic_injuries,243.0,Mangochi,Facility_level_1b,1.7542857142857142
road_traffic_injuries,243.0,Mangochi,Facility_level_2,1.0
road_traffic_injuries,243.0,Mchinji,Facility_level_1b,2.756254369610806
road_traffic_injuries,243.0,Mchinji,Facility_level_2,1.0
road_traffic_injuries,243.0,Mulanje,Facility_level_1a,1.0
road_traffic_injuries,243.0,Mulanje,Facility_level_2,2.756254369610806
road_traffic_injuries,243.0,Mwanza,Facility_level_2,1.0
road_traffic_injuries,243.0,Mzimba North,Facility_level_1a,
road_traffic_injuries,243.0,Mzimba North,Facility_level_2,1.0
road_traffic_injuries,243.0,Mzimba North,Facility_level_3,1.1641057934508816
road_traffic_injuries,243.0,Mzimba South,Facility_level_1a,1.0961538461538463
road_traffic_injuries,243.0,Mzimba South,Facility_level_1b,1.0476190476190477
road_traffic_injuries,243.0,Mzimba South,Facility_level_2,1.0
road_traffic_injuries,243.0,Neno,Facility_level_1a,
road_traffic_injuries,243.0,Neno,Facility_level_1b,1.0
road_traffic_injuries,243.0,Neno,Facility_level_2,1.3154272284707067
road_traffic_injuries,243.0,Nkhata bay,Facility_level_1a,2.756254369610806
road_traffic_injuries,243.0,Nkhata bay,Facility_level_1b,1.0744393192301576
road_traffic_injuries,243.0,Nkhata bay,Facility_level_2,1.1306412320905075
road_traffic_injuries,243.0,Nkhota Kota,Facility_level_2,1.0
road_traffic_injuries,243.0,Nsanje,Facility_level_2,1.1135857461024499
road_traffic_injuries,243.0,Ntcheu,Facility_level_2,1.0
road_traffic_injuries,243.0,Ntchisi,Facility_level_1a,2.756254369610806
road_traffic_injuries,243.0,Ntchisi,Facility_level_2,1.0
road_traffic_injuries,243.0,Phalombe,Facility_level_2,1.0
road_traffic_injuries,243.0,Rumphi,Facility_level_1a,2.756254369610806
road_traffic_injuries,243.0,Rumphi,Facility_level_1b,2.756254369610806
road_traffic_injuries,243.0,Rumphi,Facility_level_2,1.0
road_traffic_injuries,243.0,Salima,Facility_level_1a,2.756254369610806
road_traffic_injuries,243.0,Salima,Facility_level_2,1.0
road_traffic_injuries,243.0,Thyolo,Facility_level_1b,1.0
road_traffic_injuries,243.0,Thyolo,Facility_level_2,1.4992503748125936
road_traffic_injuries,243.0,Zomba,Facility_level_1a,1.0
road_traffic_injuries,243.0,Zomba,Facility_level_1b,1.0
road_traffic_injuries,243.0,Zomba,Facility_level_2,2.756254369610806
road_traffic_injuries,243.0,Zomba,Facility_level_3,1.0690971639536835
road_traffic_injuries,243.0,Zomba,Facility_level_4,2.756254369610806
road_traffic_injuries,249.0,Balaka,Facility_level_2,1.0860655737704918
road_traffic_injuries,249.0,Chikwawa,Facility_level_2,1.0
road_traffic_injuries,249.0,Dowa,Facility_level_2,1.1636433809340023
road_traffic_injuries,249.0,Lilongwe,Facility_level_1b,1.0
road_traffic_injuries,249.0,Lilongwe,Facility_level_2,1.0
road_traffic_injuries,249.0,Mangochi,Facility_level_1b,1.0
road_traffic_injuries,249.0,Mangochi,Facility_level_2,1.0
road_traffic_injuries,249.0,Mchinji,Facility_level_2,1.0
road_traffic_injuries,249.0,Mulanje,Facility_level_2,1.0
road_traffic_injuries,249.0,Neno,Facility_level_1b,1.0
road_traffic_injuries,249.0,Neno,Facility_level_2,1.0
road_traffic_injuries,249.0,Nkhata bay,Facility_level_2,1.0
road_traffic_injuries,249.0,Nkhota Kota,Facility_level_2,1.0
road_traffic_injuries,249.0,Nsanje,Facility_level_2,1.0158393207054213
road_traffic_injuries,249.0,Ntcheu,Facility_level_2,2.756254369610806
road_traffic_injuries,249.0,Salima,Facility_level_2,
road_traffic_injuries,249.0,Zomba,Facility_level_3,1.0
road_traffic_injuries,1871.0,Balaka,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Balaka,Facility_level_2,1.0
road_traffic_injuries,1871.0,Blantyre,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Blantyre,Facility_level_2,2.756254369610806
road_traffic_injuries,1871.0,Blantyre,Facility_level_3,1.0
road_traffic_injuries,1871.0,Chikwawa,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Chikwawa,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Chikwawa,Facility_level_2,1.0
road_traffic_injuries,1871.0,Chiradzulu,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Chiradzulu,Facility_level_2,1.0
road_traffic_injuries,1871.0,Chitipa,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Chitipa,Facility_level_2,1.0
road_traffic_injuries,1871.0,Dedza,Facility_level_1a,2.756254369610806
road_traffic_injuries,1871.0,Dowa,Facility_level_1a,1.4262295081967213
road_traffic_injuries,1871.0,Dowa,Facility_level_2,1.0
road_traffic_injuries,1871.0,Karonga,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Karonga,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Karonga,Facility_level_2,1.0
road_traffic_injuries,1871.0,Kasungu,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Kasungu,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Kasungu,Facility_level_2,1.0
road_traffic_injuries,1871.0,Lilongwe,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Lilongwe,Facility_level_1b,1.0310077519379846
road_traffic_injuries,1871.0,Lilongwe,Facility_level_2,1.027027027027027
road_traffic_injuries,1871.0,Lilongwe,Facility_level_3,1.0
road_traffic_injuries,1871.0,Machinga,Facility_level_1a,1.1654135338345866
road_traffic_injuries,1871.0,Machinga,Facility_level_2,1.0
road_traffic_injuries,1871.0,Mangochi,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Mangochi,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Mangochi,Facility_level_2,1.0
road_traffic_injuries,1871.0,Mchinji,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Mchinji,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Mchinji,Facility_level_2,1.0
road_traffic_injuries,1871.0,Mulanje,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Mulanje,Facility_level_2,1.0
road_traffic_injuries,1871.0,Mwanza,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Mwanza,Facility_level_2,1.0
road_traffic_injuries,1871.0,Mzimba North,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Mzimba North,Facility_level_2,1.0
road_traffic_injuries,1871.0,Mzimba North,Facility_level_3,1.0
road_traffic_injuries,1871.0,Mzimba South,Facility_level_1a,1.6
road_traffic_injuries,1871.0,Mzimba South,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Mzimba South,Facility_level_2,1.0
road_traffic_injuries,1871.0,Neno,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Neno,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Neno,Facility_level_2,1.0
road_traffic_injuries,1871.0,Nkhata bay,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Nkhata bay,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Nkhata bay,Facility_level_2,2.756254369610806
road_traffic_injuries,1871.0,Nkhota Kota,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Nkhota Kota,Facility_level_2,1.0
road_traffic_injuries,1871.0,Nsanje,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Nsanje,Facility_level_2,1.0803149606299212
road_traffic_injuries,1871.0,Ntcheu,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Ntcheu,Facility_level_2,1.0
road_traffic_injuries,1871.0,Ntchisi,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Ntchisi,Facility_level_2,1.0
road_traffic_injuries,1871.0,Phalombe,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Phalombe,Facility_level_2,1.0
road_traffic_injuries,1871.0,Rumphi,Facility_level_2,1.0
road_traffic_injuries,1871.0,Salima,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Salima,Facility_level_2,1.0
road_traffic_injuries,1871.0,Thyolo,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Thyolo,Facility_level_2,2.756254369610806
road_traffic_injuries,1871.0,Zomba,Facility_level_1a,1.0
road_traffic_injuries,1871.0,Zomba,Facility_level_1b,1.0
road_traffic_injuries,1871.0,Zomba,Facility_level_2,1.125
road_traffic_injuries,1871.0,Zomba,Facility_level_3,1.0666666666666667
road_traffic_injuries,1871.0,Zomba,Facility_level_4,1.0
road_traffic_injuries,2564.0,Balaka,Facility_level_2,1.0
road_traffic_injuries,2564.0,Blantyre,Facility_level_1a,
road_traffic_injuries,2564.0,Blantyre,Facility_level_2,1.0
road_traffic_injuries,2564.0,Blantyre,Facility_level_3,1.0
road_traffic_injuries,2564.0,Chikwawa,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Chikwawa,Facility_level_2,1.021551724137931
road_traffic_injuries,2564.0,Chiradzulu,Facility_level_2,1.0
road_traffic_injuries,2564.0,Chitipa,Facility_level_2,1.0
road_traffic_injuries,2564.0,Dedza,Facility_level_1a,1.0
road_traffic_injuries,2564.0,Dowa,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Dowa,Facility_level_2,2.756254369610806
road_traffic_injuries,2564.0,Karonga,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Karonga,Facility_level_2,1.0
road_traffic_injuries,2564.0,Kasungu,Facility_level_2,1.0
road_traffic_injuries,2564.0,Lilongwe,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Lilongwe,Facility_level_2,1.0
road_traffic_injuries,2564.0,Lilongwe,Facility_level_3,1.0
road_traffic_injuries,2564.0,Machinga,Facility_level_2,1.0
road_traffic_injuries,2564.0,Mangochi,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Mangochi,Facility_level_2,1.0
road_traffic_injuries,2564.0,Mchinji,Facility_level_2,1.0
road_traffic_injuries,2564.0,Mwanza,Facility_level_2,1.0
road_traffic_injuries,2564.0,Mzimba North,Facility_level_2,1.0
road_traffic_injuries,2564.0,Mzimba North,Facility_level_3,1.214735432016075
road_traffic_injuries,2564.0,Mzimba South,Facility_level_2,1.0
road_traffic_injuries,2564.0,Neno,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Neno,Facility_level_2,1.3321999319959197
road_traffic_injuries,2564.0,Nkhata bay,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Nkhata bay,Facility_level_2,1.0770942155155736
road_traffic_injuries,2564.0,Nkhota Kota,Facility_level_2,1.0
road_traffic_injuries,2564.0,Nsanje,Facility_level_2,1.1
road_traffic_injuries,2564.0,Ntcheu,Facility_level_2,1.0175233644859814
road_traffic_injuries,2564.0,Ntchisi,Facility_level_2,1.0
road_traffic_injuries,2564.0,Phalombe,Facility_level_2,1.0
road_traffic_injuries,2564.0,Rumphi,Facility_level_2,1.0
road_traffic_injuries,2564.0,Salima,Facility_level_2,1.0
road_traffic_injuries,2564.0,Thyolo,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Thyolo,Facility_level_2,1.4992503748125936
road_traffic_injuries,2564.0,Zomba,Facility_level_1b,1.0
road_traffic_injuries,2564.0,Zomba,Facility_level_2,1.0
road_traffic_injuries,2564.0,Zomba,Facility_level_3,1.0341441441441441
tb,176.0,Balaka,Facility_level_1a,1.0
tb,176.0,Balaka,Facility_level_1b,1.0
tb,176.0,Balaka,Facility_level_2,2.30718954248366
tb,176.0,Blantyre,Facility_level_1a,1.0
tb,176.0,Blantyre,Facility_level_1b,1.0
tb,176.0,Blantyre,Facility_level_2,1.1170945479641132
tb,176.0,Blantyre,Facility_level_3,1.0
tb,176.0,Chikwawa,Facility_level_1a,1.0
tb,176.0,Chikwawa,Facility_level_1b,1.0
tb,176.0,Chikwawa,Facility_level_2,2.638036809815951
tb,176.0,Chiradzulu,Facility_level_1a,1.0
tb,176.0,Chiradzulu,Facility_level_1b,1.0
tb,176.0,Chiradzulu,Facility_level_2,1.2906647876372825
tb,176.0,Chitipa,Facility_level_1a,1.0
tb,176.0,Chitipa,Facility_level_2,1.3689320388349515
tb,176.0,Dedza,Facility_level_1a,1.0
tb,176.0,Dedza,Facility_level_1b,1.5079661398821977
tb,176.0,Dedza,Facility_level_2,2.756254369610806
tb,176.0,Dowa,Facility_level_1a,1.0
tb,176.0,Dowa,Facility_level_1b,1.0
tb,176.0,Dowa,Facility_level_2,2.7113636363636364
tb,176.0,Karonga,Facility_level_1a,1.0
tb,176.0,Karonga,Facility_level_1b,1.0
tb,176.0,Karonga,Facility_level_2,2.314487632508834
tb,176.0,Kasungu,Facility_level_1a,1.0
tb,176.0,Kasungu,Facility_level_1b,1.0
tb,176.0,Kasungu,Facility_level_2,1.9907051282051282
tb,176.0,Lilongwe,Facility_level_1a,1.0
tb,176.0,Lilongwe,Facility_level_1b,1.008820060239695
tb,176.0,Lilongwe,Facility_level_2,2.756254369610806
tb,176.0,Machinga,Facility_level_1a,1.0
tb,176.0,Machinga,Facility_level_1b,1.0
tb,176.0,Machinga,Facility_level_2,1.0382513661202186
tb,176.0,Mangochi,Facility_level_1a,1.0
tb,176.0,Mangochi,Facility_level_1b,1.0
tb,176.0,Mangochi,Facility_level_2,1.882725497440228
tb,176.0,Mchinji,Facility_level_1a,1.0
tb,176.0,Mchinji,Facility_level_1b,1.0
tb,176.0,Mchinji,Facility_level_2,1.850075551526141
tb,176.0,Mulanje,Facility_level_1a,1.0
tb,176.0,Mulanje,Facility_level_1b,1.0
tb,176.0,Mulanje,Facility_level_2,2.756254369610806
tb,176.0,Mwanza,Facility_level_1a,1.0
tb,176.0,Mwanza,Facility_level_2,2.2055762811702335
tb,176.0,Mzimba North,Facility_level_1a,1.0
tb,176.0,Mzimba North,Facility_level_1b,1.0
tb,176.0,Mzimba North,Facility_level_2,1.1318681318681318
tb,176.0,Mzimba North,Facility_level_3,1.0076335877862594
tb,176.0,Mzimba South,Facility_level_1a,1.0
tb,176.0,Mzimba South,Facility_level_1b,1.0
tb,176.0,Mzimba South,Facility_level_2,1.631833910034602
tb,176.0,Neno,Facility_level_1a,1.0
tb,176.0,Neno,Facility_level_1b,1.0
tb,176.0,Neno,Facility_level_2,1.25
tb,176.0,Nkhata bay,Facility_level_1a,1.0
tb,176.0,Nkhata bay,Facility_level_1b,1.0
tb,176.0,Nkhata bay,Facility_level_2,2.1818181818181817
tb,176.0,Nkhota Kota,Facility_level_1a,1.0
tb,176.0,Nkhota Kota,Facility_level_1b,1.0
tb,176.0,Nkhota Kota,Facility_level_2,1.2455853629369793
tb,176.0,Nsanje,Facility_level_1a,1.0
tb,176.0,Nsanje,Facility_level_1b,1.0
tb,176.0,Nsanje,Facility_level_2,2.6623931623931623
tb,176.0,Ntcheu,Facility_level_1a,1.0
tb,176.0,Ntcheu,Facility_level_1b,1.0
tb,176.0,Ntcheu,Facility_level_2,2.048
tb,176.0,Ntchisi,Facility_level_1a,1.0
tb,176.0,Ntchisi,Facility_level_2,1.2537313432835822
tb,176.0,Phalombe,Facility_level_1a,1.0
tb,176.0,Phalombe,Facility_level_1b,1.0
tb,176.0,Phalombe,Facility_level_2,1.20278294967276
tb,176.0,Rumphi,Facility_level_1a,1.0
tb,176.0,Rumphi,Facility_level_1b,1.0
tb,176.0,Rumphi,Facility_level_2,1.1149211231392149
tb,176.0,Salima,Facility_level_1a,1.0
tb,176.0,Salima,Facility_level_1b,1.0
tb,176.0,Salima,Facility_level_2,1.0
tb,176.0,Thyolo,Facility_level_1a,1.0
tb,176.0,Thyolo,Facility_level_1b,1.0
tb,176.0,Thyolo,Facility_level_2,1.0406448875689436
tb,176.0,Zomba,Facility_level_1a,1.0
tb,176.0,Zomba,Facility_level_1b,1.0
tb,176.0,Zomba,Facility_level_2,2.756254369610806
tb,176.0,Zomba,Facility_level_3,1.2934782608695652
tb,177.0,Balaka,Facility_level_1a,1.0
tb,177.0,Balaka,Facility_level_1b,1.0
tb,177.0,Balaka,Facility_level_2,2.3591529351184346
tb,177.0,Blantyre,Facility_level_1a,1.0
tb,177.0,Blantyre,Facility_level_1b,1.0467289719626167
tb,177.0,Blantyre,Facility_level_2,1.061060656711983
tb,177.0,Blantyre,Facility_level_3,1.0
tb,177.0,Chikwawa,Facility_level_1a,1.0
tb,177.0,Chikwawa,Facility_level_1b,1.0
tb,177.0,Chikwawa,Facility_level_2,2.756254369610806
tb,177.0,Chiradzulu,Facility_level_1a,1.0
tb,177.0,Chiradzulu,Facility_level_1b,1.0
tb,177.0,Chiradzulu,Facility_level_2,1.2182497222107904
tb,177.0,Chitipa,Facility_level_1a,1.0
tb,177.0,Chitipa,Facility_level_1b,1.0
tb,177.0,Chitipa,Facility_level_2,1.4521804256281265
tb,177.0,Dedza,Facility_level_1a,1.0
tb,177.0,Dedza,Facility_level_1b,2.0176312763510924
tb,177.0,Dedza,Facility_level_2,2.756254369610806
tb,177.0,Dowa,Facility_level_1a,1.0
tb,177.0,Dowa,Facility_level_1b,1.0
tb,177.0,Dowa,Facility_level_2,2.756254369610806
tb,177.0,Karonga,Facility_level_1a,1.0
tb,177.0,Karonga,Facility_level_1b,1.0
tb,177.0,Karonga,Facility_level_2,2.756254369610806
tb,177.0,Kasungu,Facility_level_1a,1.0
tb,177.0,Kasungu,Facility_level_1b,1.0
tb,177.0,Kasungu,Facility_level_2,1.7777777777777777
tb,177.0,Lilongwe,Facility_level_1a,1.0
tb,177.0,Lilongwe,Facility_level_1b,1.0
tb,177.0,Lilongwe,Facility_level_2,2.756254369610806
tb,177.0,Machinga,Facility_level_1a,1.0
tb,177.0,Machinga,Facility_level_1b,1.0
tb,177.0,Machinga,Facility_level_2,1.0
tb,177.0,Mangochi,Facility_level_1a,1.0
tb,177.0,Mangochi,Facility_level_1b,1.0
tb,177.0,Mangochi,Facility_level_2,1.729908234542162
tb,177.0,Mchinji,Facility_level_1a,1.0
tb,177.0,Mchinji,Facility_level_1b,1.0
tb,177.0,Mchinji,Facility_level_2,1.5659473036702891
tb,177.0,Mulanje,Facility_level_1a,1.0
tb,177.0,Mulanje,Facility_level_1b,1.0
tb,177.0,Mulanje,Facility_level_2,2.756254369610806
tb,177.0,Mwanza,Facility_level_1a,1.0
tb,177.0,Mwanza,Facility_level_2,1.7530558906312828
tb,177.0,Mzimba North,Facility_level_1a,1.0
tb,177.0,Mzimba North,Facility_level_1b,1.667989318958848
tb,177.0,Mzimba North,Facility_level_2,1.0370748299319728
tb,177.0,Mzimba North,Facility_level_3,1.699045817931746
tb,177.0,Mzimba South,Facility_level_1a,1.1677344205008737
tb,177.0,Mzimba South,Facility_level_1b,1.0
tb,177.0,Mzimba South,Facility_level_2,1.4969666849465313
tb,177.0,Neno,Facility_level_1a,1.0
tb,177.0,Neno,Facility_level_1b,1.0
tb,177.0,Neno,Facility_level_2,1.7988945578231292
tb,177.0,Nkhata bay,Facility_level_1a,1.123489425981873
tb,177.0,Nkhata bay,Facility_level_1b,1.0
tb,177.0,Nkhata bay,Facility_level_2,2.756254369610806
tb,177.0,Nkhota Kota,Facility_level_1a,1.0
tb,177.0,Nkhota Kota,Facility_level_1b,1.0
tb,177.0,Nkhota Kota,Facility_level_2,1.2081282831075477
tb,177.0,Nsanje,Facility_level_1a,1.0
tb,177.0,Nsanje,Facility_level_1b,1.0
tb,177.0,Nsanje,Facility_level_2,1.9602956221116872
tb,177.0,Ntcheu,Facility_level_1a,1.0
tb,177.0,Ntcheu,Facility_level_1b,1.0
tb,177.0,Ntcheu,Facility_level_2,1.6517066525391662
tb,177.0,Ntchisi,Facility_level_1a,1.0
tb,177.0,Ntchisi,Facility_level_2,1.2878401360544218
tb,177.0,Phalombe,Facility_level_1a,1.0
tb,177.0,Phalombe,Facility_level_1b,1.0
tb,177.0,Phalombe,Facility_level_2,1.0
tb,177.0,Rumphi,Facility_level_1a,1.0
tb,177.0,Rumphi,Facility_level_1b,1.0
tb,177.0,Rumphi,Facility_level_2,1.0144144144144143
tb,177.0,Salima,Facility_level_1a,1.0
tb,177.0,Salima,Facility_level_1b,2.756254369610806
tb,177.0,Salima,Facility_level_2,1.0
tb,177.0,Thyolo,Facility_level_1a,2.756254369610806
tb,177.0,Thyolo,Facility_level_1b,1.0
tb,177.0,Thyolo,Facility_level_2,1.0166576964477931
tb,177.0,Zomba,Facility_level_1a,1.0
tb,177.0,Zomba,Facility_level_1b,1.7552724877734338
tb,177.0,Zomba,Facility_level_2,2.756254369610806
tb,177.0,Zomba,Facility_level_3,1.169757326007326
tb,178.0,Balaka,Facility_level_1a,1.0
tb,178.0,Balaka,Facility_level_1b,1.0
tb,178.0,Balaka,Facility_level_2,2.1627782962271698
tb,178.0,Blantyre,Facility_level_1a,1.0
tb,178.0,Blantyre,Facility_level_1b,1.0
tb,178.0,Blantyre,Facility_level_2,1.0526022822154188
tb,178.0,Blantyre,Facility_level_3,1.0
tb,178.0,Chikwawa,Facility_level_1a,1.0
tb,178.0,Chikwawa,Facility_level_1b,1.0
tb,178.0,Chikwawa,Facility_level_2,2.2916936353829556
tb,178.0,Chiradzulu,Facility_level_1a,1.0
tb,178.0,Chiradzulu,Facility_level_1b,1.0
tb,178.0,Chiradzulu,Facility_level_2,2.756254369610806
tb,178.0,Chitipa,Facility_level_1a,1.0
tb,178.0,Chitipa,Facility_level_2,1.7752951861943687
tb,178.0,Dedza,Facility_level_1a,1.0
tb,178.0,Dedza,Facility_level_1b,1.0
tb,178.0,Dedza,Facility_level_2,2.494999122653097
tb,178.0,Dowa,Facility_level_1a,1.7687581359021087
tb,178.0,Dowa,Facility_level_1b,1.0
tb,178.0,Dowa,Facility_level_2,2.756254369610806
tb,178.0,Karonga,Facility_level_1a,1.0
tb,178.0,Karonga,Facility_level_1b,1.0
tb,178.0,Karonga,Facility_level_2,2.756254369610806
tb,178.0,Kasungu,Facility_level_1a,2.756254369610806
tb,178.0,Kasungu,Facility_level_1b,1.0
tb,178.0,Kasungu,Facility_level_2,1.7837316885119507
tb,178.0,Lilongwe,Facility_level_1a,1.0
tb,178.0,Lilongwe,Facility_level_1b,1.6937517018734713
tb,178.0,Lilongwe,Facility_level_2,2.1002381441678857
tb,178.0,Machinga,Facility_level_1a,2.756254369610806
tb,178.0,Machinga,Facility_level_1b,2.756254369610806
tb,178.0,Machinga,Facility_level_2,1.0
tb,178.0,Mangochi,Facility_level_1a,1.0
tb,178.0,Mangochi,Facility_level_1b,2.756254369610806
tb,178.0,Mangochi,Facility_level_2,1.6947172794926761
tb,178.0,Mchinji,Facility_level_1a,1.0
tb,178.0,Mchinji,Facility_level_1b,1.0
tb,178.0,Mchinji,Facility_level_2,1.8627320587420337
tb,178.0,Mulanje,Facility_level_1a,1.305802358103634
tb,178.0,Mulanje,Facility_level_1b,2.429553817847286
tb,178.0,Mulanje,Facility_level_2,2.756254369610806
tb,178.0,Mwanza,Facility_level_1a,1.0
tb,178.0,Mwanza,Facility_level_2,2.0009447968686733
tb,178.0,Mzimba North,Facility_level_1a,1.0
tb,178.0,Mzimba North,Facility_level_1b,1.4515093771938623
tb,178.0,Mzimba North,Facility_level_2,1.0471185212033345
tb,178.0,Mzimba North,Facility_level_3,1.5607205113306217
tb,178.0,Mzimba South,Facility_level_1a,1.1369803538478238
tb,178.0,Mzimba South,Facility_level_1b,1.0
tb,178.0,Mzimba South,Facility_level_2,1.4989210185584807
tb,178.0,Neno,Facility_level_1a,1.057456606447042
tb,178.0,Neno,Facility_level_1b,1.0048418334409297
tb,178.0,Neno,Facility_level_2,1.3187454412837345
tb,178.0,Nkhata bay,Facility_level_1a,2.311676909569798
tb,178.0,Nkhata bay,Facility_level_1b,1.0
tb,178.0,Nkhata bay,Facility_level_2,2.756254369610806
tb,178.0,Nkhota Kota,Facility_level_1a,1.0
tb,178.0,Nkhota Kota,Facility_level_1b,1.0
tb,178.0,Nkhota Kota,Facility_level_2,1.6511679892701465
tb,178.0,Nsanje,Facility_level_1a,1.0
tb,178.0,Nsanje,Facility_level_1b,1.0
tb,178.0,Nsanje,Facility_level_2,2.295144157814871
tb,178.0,Ntcheu,Facility_level_1a,2.756254369610806
tb,178.0,Ntcheu,Facility_level_1b,2.756254369610806
tb,178.0,Ntcheu,Facility_level_2,2.351900393184797
tb,178.0,Ntchisi,Facility_level_1a,1.0
tb,178.0,Ntchisi,Facility_level_2,2.640842421963144
tb,178.0,Phalombe,Facility_level_1a,1.7101693724084617
tb,178.0,Phalombe,Facility_level_1b,1.265800631296032
tb,178.0,Phalombe,Facility_level_2,2.2228193146417445
tb,178.0,Rumphi,Facility_level_1a,1.0
tb,178.0,Rumphi,Facility_level_1b,1.0
tb,178.0,Rumphi,Facility_level_2,1.2354048964218456
tb,178.0,Salima,Facility_level_1a,1.0
tb,178.0,Salima,Facility_level_1b,2.756254369610806
tb,178.0,Salima,Facility_level_2,1.0
tb,178.0,Thyolo,Facility_level_1a,1.0
tb,178.0,Thyolo,Facility_level_1b,1.0
tb,178.0,Thyolo,Facility_level_2,1.0
tb,178.0,Zomba,Facility_level_1a,1.0
tb,178.0,Zomba,Facility_level_1b,1.0
tb,178.0,Zomba,Facility_level_2,2.756254369610806
tb,178.0,Zomba,Facility_level_3,1.0
tb,179.0,Balaka,Facility_level_1a,1.0
tb,179.0,Balaka,Facility_level_1b,1.0
tb,179.0,Balaka,Facility_level_2,2.3591529351184346
tb,179.0,Blantyre,Facility_level_1a,1.0
tb,179.0,Blantyre,Facility_level_1b,1.0467289719626167
tb,179.0,Blantyre,Facility_level_2,1.061060656711983
tb,179.0,Blantyre,Facility_level_3,1.0
tb,179.0,Chikwawa,Facility_level_1a,1.0
tb,179.0,Chikwawa,Facility_level_1b,1.0
tb,179.0,Chikwawa,Facility_level_2,2.756254369610806
tb,179.0,Chiradzulu,Facility_level_1a,1.0
tb,179.0,Chiradzulu,Facility_level_1b,1.0
tb,179.0,Chiradzulu,Facility_level_2,1.2182497222107904
tb,179.0,Chitipa,Facility_level_1a,1.0
tb,179.0,Chitipa,Facility_level_1b,1.0
tb,179.0,Chitipa,Facility_level_2,1.4521804256281265
tb,179.0,Dedza,Facility_level_1a,1.0
tb,179.0,Dedza,Facility_level_1b,2.0176312763510924
tb,179.0,Dedza,Facility_level_2,2.756254369610806
tb,179.0,Dowa,Facility_level_1a,1.0
tb,179.0,Dowa,Facility_level_1b,1.0
tb,179.0,Dowa,Facility_level_2,2.756254369610806
tb,179.0,Karonga,Facility_level_1a,1.0
tb,179.0,Karonga,Facility_level_1b,1.0
tb,179.0,Karonga,Facility_level_2,2.756254369610806
tb,179.0,Kasungu,Facility_level_1a,1.0
tb,179.0,Kasungu,Facility_level_1b,1.0
tb,179.0,Kasungu,Facility_level_2,1.7777777777777777
tb,179.0,Lilongwe,Facility_level_1a,1.0
tb,179.0,Lilongwe,Facility_level_1b,1.0
tb,179.0,Lilongwe,Facility_level_2,2.756254369610806
tb,179.0,Machinga,Facility_level_1a,1.0
tb,179.0,Machinga,Facility_level_1b,1.0
