District,District_Num,Region,Sex,Age,Count
Dedza,14,Central,F,74,527.0923231708674
Dedza,14,Central,F,75,477.15875420446963
Dedza,14,Central,F,76,428.59646696158086
Dedza,14,Central,F,77,382.58760085901923
Dedza,14,Central,F,78,339.9360107002212
Dedza,14,Central,F,79,300.1688407184593
Dedza,14,Central,F,80,262.38766495695194
Dedza,14,Central,F,81,226.8289112990626
Dedza,14,Central,F,82,193.5398653214641
Dedza,14,Central,F,83,162.33138471746548
Dedza,14,Central,F,84,133.48718294710312
Dedza,14,Central,F,85,107.1018311637225
Dedza,14,Central,F,86,82.79704475394176
Dedza,14,Central,F,87,62.46424678466994
Dedza,14,Central,F,88,46.90729205934336
Dedza,14,Central,F,89,35.1331834678348
Dedza,14,Central,F,90,23.122646992962604
Dedza,14,Central,F,91,15.273241265290228
Dedza,14,Central,F,92,11.963250898199465
Dedza,14,Central,F,93,8.227690341054178
Dedza,14,Central,F,94,3.971988440508914
Dedza,14,Central,F,95,1.7022807602181058
Dedza,14,Central,F,96,1.3712817235090298
Dedza,14,Central,F,97,0.9929971101272285
Dedza,14,Central,F,98,0.6619980734181523
Dedza,14,Central,F,99,0.283713460036351
Dedza,14,Central,F,100,0.283713460036351
Ntcheu,15,Central,M,0,10717.543860140566
Ntcheu,15,Central,M,1,10314.164745123606
Ntcheu,15,Central,M,2,9933.957114508981
Ntcheu,15,Central,M,3,9575.493875254082
Ntcheu,15,Central,M,4,9237.310379236233
Ntcheu,15,Central,M,5,8917.866868172621
Ntcheu,15,Central,M,6,8615.69869394057
Ntcheu,15,Central,M,7,8329.378763497474
Ntcheu,15,Central,M,8,8057.4048736405875
Ntcheu,15,Central,M,9,7798.274821167166
Ntcheu,15,Central,M,10,7551.913495917073
Ntcheu,15,Central,M,11,7318.095567409896
Ntcheu,15,Central,M,12,7088.784248510952
Ntcheu,15,Central,M,13,6859.735815172489
Ntcheu,15,Central,M,14,6633.504012839172
Ntcheu,15,Central,M,15,6413.7692393577245
Ntcheu,15,Central,M,16,6196.09999528005
Ntcheu,15,Central,M,17,5993.565448470027
Ntcheu,15,Central,M,18,5811.723750777809
Ntcheu,15,Central,M,19,5641.824568547409
Ntcheu,15,Central,M,20,5474.742017322155
Ntcheu,15,Central,M,21,5318.663104557005
Ntcheu,15,Central,M,22,5131.638805815319
Ntcheu,15,Central,M,23,4893.840038820869
Ntcheu,15,Central,M,24,4627.424300814137
Ntcheu,15,Central,M,25,4370.772883625244
Ntcheu,15,Central,M,26,4112.206157352852
Ntcheu,15,Central,M,27,3892.32116355113
Ntcheu,15,Central,M,28,3733.988945981863
Ntcheu,15,Central,M,29,3616.366435206971
Ntcheu,15,Central,M,30,3496.0775137472074
Ntcheu,15,Central,M,31,3382.3231762193823
Ntcheu,15,Central,M,32,3261.3958183984523
Ntcheu,15,Central,M,33,3122.2918018243145
Ntcheu,15,Central,M,34,2972.972803471514
Ntcheu,15,Central,M,35,2833.155240376072
Ntcheu,15,Central,M,36,2699.57182057202
Ntcheu,15,Central,M,37,2568.016375091673
Ntcheu,15,Central,M,38,2438.6766793353745
Ntcheu,15,Central,M,39,2312.3789450646327
Ntcheu,15,Central,M,40,2189.761608640615
Ntcheu,15,Central,M,41,2070.5617845028414
Ntcheu,15,Central,M,42,1958.6476458983784
Ntcheu,15,Central,M,43,1856.0096120708624
Ntcheu,15,Central,M,44,1761.1454798175491
Ntcheu,15,Central,M,45,1670.036855571097
Ntcheu,15,Central,M,46,1582.9090698119176
Ntcheu,15,Central,M,47,1502.1656476644023
Ntcheu,15,Central,M,48,1428.5201356498546
Ntcheu,15,Central,M,49,1360.6581059658731
Ntcheu,15,Central,M,50,1296.9646901695075
Ntcheu,15,Central,M,51,1238.1534347820616
Ntcheu,15,Central,M,52,1180.055725915919
Ntcheu,15,Central,M,53,1120.6435892473753
Ntcheu,15,Central,M,54,1061.7572236997921
Ntcheu,15,Central,M,55,1006.0630399580408
Ntcheu,15,Central,M,56,951.4955086183479
Ntcheu,15,Central,M,57,905.4154253741613
Ntcheu,15,Central,M,58,871.2778575917931
Ntcheu,15,Central,M,59,844.6137507430788
Ntcheu,15,Central,M,60,818.2876396149819
Ntcheu,15,Central,M,61,794.5528290116193
Ntcheu,15,Central,M,62,763.6825531952204
Ntcheu,15,Central,M,63,720.4191009561797
Ntcheu,15,Central,M,64,669.4568573030734
Ntcheu,15,Central,M,65,620.9356938544271
Ntcheu,15,Central,M,66,572.9403015267412
Ntcheu,15,Central,M,67,527.1606589231035
Ntcheu,15,Central,M,68,485.512075127013
Ntcheu,15,Central,M,69,446.8678977364115
Ntcheu,15,Central,M,70,408.2988305059472
Ntcheu,15,Central,M,71,370.4057547167179
Ntcheu,15,Central,M,72,334.5782083312623
Ntcheu,15,Central,M,73,301.26685231040364
Ntcheu,15,Central,M,74,270.13369093352446
Ntcheu,15,Central,M,75,240.57784291952703
Ntcheu,15,Central,M,76,212.7119735086171
Ntcheu,15,Central,M,77,186.2356420602458
Ntcheu,15,Central,M,78,160.8108528537956
Ntcheu,15,Central,M,79,136.7756016098841
Ntcheu,15,Central,M,80,114.58054928933453
Ntcheu,15,Central,M,81,94.03792049180389
Ntcheu,15,Central,M,82,75.936371898733
Ntcheu,15,Central,M,83,60.726564470945235
Ntcheu,15,Central,M,84,47.957837247617235
Ntcheu,15,Central,M,85,36.57864798682787
Ntcheu,15,Central,M,86,26.588996688577136
Ntcheu,15,Central,M,87,18.66487479410005
Ntcheu,15,Central,M,88,12.881392463533839
Ntcheu,15,Central,M,89,8.90055397626099
Ntcheu,15,Central,M,90,5.483041690017319
Ntcheu,15,Central,M,91,3.7179529267925657
Ntcheu,15,Central,M,92,2.854186085214495
Ntcheu,15,Central,M,93,1.9153090834992004
Ntcheu,15,Central,M,94,0.9013219216466826
Ntcheu,15,Central,M,95,0.33799572061750593
Ntcheu,15,Central,M,96,0.26288556048028244
Ntcheu,15,Central,M,97,0.18777540034305887
Ntcheu,15,Central,M,98,0.11266524020583532
Ntcheu,15,Central,M,99,0.07511016013722355
Ntcheu,15,Central,M,100,0.07511016013722355
Ntcheu,15,Central,F,0,10524.811189228449
Ntcheu,15,Central,F,1,10151.889244147134
Ntcheu,15,Central,F,2,9798.308165301154
Ntcheu,15,Central,F,3,9463.053965528657
Ntcheu,15,Central,F,4,9145.11265766779
Ntcheu,15,Central,F,5,8843.545364716838
Ntcheu,15,Central,F,6,8557.26298935381
Ntcheu,15,Central,F,7,8285.326654576993
Ntcheu,15,Central,F,8,8026.722373224532
Ntcheu,15,Central,F,9,7780.473713214644
Ntcheu,15,Central,F,10,7545.754462785821
Ntcheu,15,Central,F,11,7321.851075416757
Ntcheu,15,Central,F,12,7106.585356463474
Ntcheu,15,Central,F,13,6898.5302128833655
Ntcheu,15,Central,F,14,6697.385204035881
Ntcheu,15,Central,F,15,6500.634139556423
Ntcheu,15,Central,F,16,6304.559066518202
Ntcheu,15,Central,F,17,6122.116487544886
Ntcheu,15,Central,F,18,5958.2261181254635
Ntcheu,15,Central,F,19,5803.611853482989
Ntcheu,15,Central,F,20,5650.537347123328
Ntcheu,15,Central,F,21,5508.090928423083
Ntcheu,15,Central,F,22,5326.286785810933
Ntcheu,15,Central,F,23,5081.803214564271
Ntcheu,15,Central,F,24,4800.628330090574
Ntcheu,15,Central,F,25,4528.954880874237
Ntcheu,15,Central,F,26,4253.901474451724
Ntcheu,15,Central,F,27,4018.4311224215285
Ntcheu,15,Central,F,28,3847.4803979492076
Ntcheu,15,Central,F,29,3719.380019835173
Ntcheu,15,Central,F,30,3588.0499048352376
Ntcheu,15,Central,F,31,3463.3670390074462
Ntcheu,15,Central,F,32,3333.68934753053
Ntcheu,15,Central,F,33,3188.876958785963
Ntcheu,15,Central,F,34,3036.5535540276737
Ntcheu,15,Central,F,35,2894.4451310480467
Ntcheu,15,Central,F,36,2758.796181840221
Ntcheu,15,Central,F,37,2630.132477525157
Ntcheu,15,Central,F,38,2510.3317721062854
Ntcheu,15,Central,F,39,2397.8918623808618
Ntcheu,15,Central,F,40,2289.207460662299
Ntcheu,15,Central,F,41,2185.02966855197
Ntcheu,15,Central,F,42,2085.020490329257
Ntcheu,15,Central,F,43,1988.5414896329935
Ntcheu,15,Central,F,44,1896.0433274240027
Ntcheu,15,Central,F,45,1807.9015545029708
Ntcheu,15,Central,F,46,1723.4026243485944
Ntcheu,15,Central,F,47,1645.0627273254702
Ntcheu,15,Central,F,48,1573.8958505954508
Ntcheu,15,Central,F,49,1508.3246807956546
Ntcheu,15,Central,F,50,1446.584129162857
Ntcheu,15,Central,F,51,1389.9510684193904
Ntcheu,15,Central,F,52,1331.8533595532479
Ntcheu,15,Central,F,53,1269.0237105984604
Ntcheu,15,Central,F,54,1204.9922990814773
Ntcheu,15,Central,F,55,1144.4910650909437
Ntcheu,15,Central,F,56,1084.1776065007532
Ntcheu,15,Central,F,57,1037.383976735263
Ntcheu,15,Central,F,58,1010.3443190858626
Ntcheu,15,Central,F,59,995.697837859104
Ntcheu,15,Central,F,60,980.3753651911104
Ntcheu,15,Central,F,61,967.8695235282627
Ntcheu,15,Central,F,62,945.5618059675072
Ntcheu,15,Central,F,63,906.0914168153963
Ntcheu,15,Central,F,64,855.617389203182
Ntcheu,15,Central,F,65,807.734662115702
Ntcheu,15,Central,F,66,759.9270451883592
Ntcheu,15,Central,F,67,713.1709705029376
Ntcheu,15,Central,F,68,669.5319674632107
Ntcheu,15,Central,F,69,627.9209387471889
Ntcheu,15,Central,F,70,585.4836982696576
Ntcheu,15,Central,F,71,543.0089027120576
Ntcheu,15,Central,F,72,501.02232319534966
Ntcheu,15,Central,F,73,459.4488495593964
Ntcheu,15,Central,F,74,418.6264775248154
Ntcheu,15,Central,F,75,378.9683129723614
Ntcheu,15,Central,F,76,340.3992457418971
Ntcheu,15,Central,F,77,303.85815283513784
Ntcheu,15,Central,F,78,269.98347061325006
Ntcheu,15,Central,F,79,238.39964827554755
Ntcheu,15,Central,F,80,208.39313930072674
Ntcheu,15,Central,F,81,180.15171908913067
Ntcheu,15,Central,F,82,153.71294272082798
Ntcheu,15,Central,F,83,128.9265898755442
Ntcheu,15,Central,F,84,106.01799103369103
Ntcheu,15,Central,F,85,85.06225635540567
Ntcheu,15,Central,F,86,65.75894520013921
Ntcheu,15,Central,F,87,49.61026077063615
Ntcheu,15,Central,F,88,37.25463942806288
Ntcheu,15,Central,F,89,27.903424490978548
Ntcheu,15,Central,F,90,18.36443415355116
Ntcheu,15,Central,F,91,12.130290862161603
Ntcheu,15,Central,F,92,9.501435257358779
Ntcheu,15,Central,F,93,6.534583931938449
Ntcheu,15,Central,F,94,3.154626725763389
Ntcheu,15,Central,F,95,1.3519828824700237
Ntcheu,15,Central,F,96,1.0890973219897415
Ntcheu,15,Central,F,97,0.7886566814408472
Ntcheu,15,Central,F,98,0.5257711209605649
Ntcheu,15,Central,F,99,0.22533048041167064
Ntcheu,15,Central,F,100,0.22533048041167064
Lilongwe City,16,Central,M,0,16074.788444995429
Lilongwe City,16,Central,M,1,15469.777257577527
Lilongwe City,16,Central,M,2,14899.51999462074
Lilongwe City,16,Central,M,3,14361.876219934595
Lilongwe City,16,Central,M,4,13854.649170060447
Lilongwe City,16,Central,M,5,13375.529427003314
Lilongwe City,16,Central,M,6,12922.320227304548
Lilongwe City,16,Central,M,7,12492.881134773676
Lilongwe City,16,Central,M,8,12084.959058683884
Lilongwe City,16,Central,M,9,11696.300908308358
Lilongwe City,16,Central,M,10,11326.794029110757
Lilongwe City,16,Central,M,11,10976.100457482056
Lilongwe City,16,Central,M,12,10632.1661580338
Lilongwe City,16,Central,M,13,10288.626149462738
Lilongwe City,16,Central,M,14,9949.310686004452
Lilongwe City,16,Central,M,15,9619.73983993964
Lilongwe City,16,Central,M,16,9293.266993624198
Lilongwe City,16,Central,M,17,8989.494036381413
Lilongwe City,16,Central,M,18,8716.757403900501
Lilongwe City,16,Central,M,19,8461.932842697764
Lilongwe City,16,Central,M,20,8211.332826607806
Lilongwe City,16,Central,M,21,7977.236700091764
Lilongwe City,16,Central,M,22,7696.72690460334
Lilongwe City,16,Central,M,23,7340.062642548582
Lilongwe City,16,Central,M,24,6940.477002148004
Lilongwe City,16,Central,M,25,6555.536451471722
Lilongwe City,16,Central,M,26,6167.723210118751
Lilongwe City,16,Central,M,27,5837.927054981257
Lilongwe City,16,Central,M,28,5600.451292374994
Lilongwe City,16,Central,M,29,5424.034288465407
Lilongwe City,16,Central,M,30,5243.618048515725
Lilongwe City,16,Central,M,31,5073.002753227685
Lilongwe City,16,Central,M,32,4891.6289497191065
Lilongwe City,16,Central,M,33,4682.992748416071
Lilongwe City,16,Central,M,34,4459.035530170695
Lilongwe City,16,Central,M,35,4249.329110772422
Lilongwe City,16,Central,M,36,4048.973017890429
Lilongwe City,16,Central,M,37,3851.6585974896366
Lilongwe City,16,Central,M,38,3657.6674859108957
Lilongwe City,16,Central,M,39,3468.2388830539544
Lilongwe City,16,Central,M,40,3284.330352477709
Lilongwe City,16,Central,M,41,3105.5476033049667
Lilongwe City,16,Central,M,42,2937.6923441572753
Lilongwe City,16,Central,M,43,2783.7499202476647
Lilongwe City,16,Central,M,44,2641.46724084932
Lilongwe City,16,Central,M,45,2504.817288268012
Lilongwe City,16,Central,M,46,2374.1380261127624
Lilongwe City,16,Central,M,47,2253.034399546475
Lilongwe City,16,Central,M,48,2142.5766266643873
Lilongwe City,16,Central,M,49,2040.7932530805356
Lilongwe City,16,Central,M,50,1945.2622062635946
Lilongwe City,16,Central,M,51,1857.0537043088011
Lilongwe City,16,Central,M,52,1769.9154204492447
Lilongwe City,16,Central,M,53,1680.8056822037256
Lilongwe City,16,Central,M,54,1592.4845257125914
Lilongwe City,16,Central,M,55,1508.9511870159386
Lilongwe City,16,Central,M,56,1427.1076663643964
Lilongwe City,16,Central,M,57,1357.994108319357
Lilongwe City,16,Central,M,58,1306.7926215524944
Lilongwe City,16,Central,M,59,1266.8002611515344
Lilongwe City,16,Central,M,60,1227.3148461641078
Lilongwe City,16,Central,M,61,1191.7160126804363
Lilongwe City,16,Central,M,62,1145.4149982443955
Lilongwe City,16,Central,M,63,1080.5259853121336
Lilongwe City,16,Central,M,64,1004.0898824049468
Lilongwe City,16,Central,M,65,931.3150519288337
Lilongwe City,16,Central,M,66,859.3288032071058
Lilongwe City,16,Central,M,67,790.6658633074295
Lilongwe City,16,Central,M,68,728.1989229064934
Lilongwe City,16,Central,M,69,670.2381639591866
Lilongwe City,16,Central,M,70,612.3900595482206
Lilongwe City,16,Central,M,71,555.5558459643212
Lilongwe City,16,Central,M,72,501.8196321297919
Lilongwe City,16,Central,M,73,451.85734526267714
Lilongwe City,16,Central,M,74,405.1620399494436
Lilongwe City,16,Central,M,75,360.83247989936547
Lilongwe City,16,Central,M,76,319.0376469169538
Lilongwe City,16,Central,M,77,279.32692285684567
Lilongwe City,16,Central,M,78,241.1933623055078
Lilongwe City,16,Central,M,79,205.14391067647347
Lilongwe City,16,Central,M,80,171.85449518778708
Lilongwe City,16,Central,M,81,141.0434794985968
Lilongwe City,16,Central,M,82,113.89373624048032
Lilongwe City,16,Central,M,83,91.08119263148204
Lilongwe City,16,Central,M,84,71.92992145355755
Lilongwe City,16,Central,M,85,54.86275919793662
Lilongwe City,16,Central,M,86,39.879705864619226
Lilongwe City,16,Central,M,87,27.99465228067197
Lilongwe City,16,Central,M,88,19.320252982435584
Lilongwe City,16,Central,M,89,13.349562556376775
Lilongwe City,16,Central,M,90,8.223781152873457
Lilongwe City,16,Central,M,91,5.576399548866248
Lilongwe City,16,Central,M,92,4.280872380947827
Lilongwe City,16,Central,M,93,2.872690676688673
Lilongwe City,16,Central,M,94,1.3518544360887872
Lilongwe City,16,Central,M,95,0.5069454135332953
Lilongwe City,16,Central,M,96,0.39429087719256295
Lilongwe City,16,Central,M,97,0.2816363408518307
Lilongwe City,16,Central,M,98,0.1689818045110984
Lilongwe City,16,Central,M,99,0.11265453634073228
Lilongwe City,16,Central,M,100,0.11265453634073228
Lilongwe City,16,Central,F,0,15785.71690474511
Lilongwe City,16,Central,F,1,15226.387131813375
Lilongwe City,16,Central,F,2,14696.065901989376
Lilongwe City,16,Central,F,3,14193.232379032519
Lilongwe City,16,Central,F,4,13716.365726702199
Lilongwe City,16,Central,F,5,13264.057763294159
Lilongwe City,16,Central,F,6,12834.674998031458
Lilongwe City,16,Central,F,7,12426.809249209837
Lilongwe City,16,Central,F,8,12038.939680588695
Lilongwe City,16,Central,F,9,11669.601783195605
Lilongwe City,16,Central,F,10,11317.556357130816
Lilongwe City,16,Central,F,11,10981.733184299093
Lilongwe City,16,Central,F,12,10658.865283146555
Lilongwe City,16,Central,F,13,10346.812217482726
Lilongwe City,16,Central,F,14,10045.123369162246
Lilongwe City,16,Central,F,15,9750.024811217698
Lilongwe City,16,Central,F,16,9455.940144100216
Lilongwe City,16,Central,F,17,9182.302275328577
Lilongwe City,16,Central,F,18,8936.490077033099
Lilongwe City,16,Central,F,19,8704.590713975702
Lilongwe City,16,Central,F,20,8475.000768913289
Lilongwe City,16,Central,F,21,8261.35144074309
Lilongwe City,16,Central,F,22,7988.671135530348
Lilongwe City,16,Central,F,23,7621.9806197412645
Lilongwe City,16,Central,F,24,7200.258362949733
Lilongwe City,16,Central,F,25,6792.786905005304
Lilongwe City,16,Central,F,26,6380.245992925543
Lilongwe City,16,Central,F,27,6027.0740214973475
Lilongwe City,16,Central,F,28,5770.67229678584
Lilongwe City,16,Central,F,29,5578.539985056722
Lilongwe City,16,Central,F,30,5381.563528264951
Lilongwe City,16,Central,F,31,5194.556997939336
Lilongwe City,16,Central,F,32,5000.058940947061
Lilongwe City,16,Central,F,33,4782.8609948821295
Lilongwe City,16,Central,F,34,4554.397595183124
Lilongwe City,16,Central,F,35,4341.255212426459
Lilongwe City,16,Central,F,36,4137.801119795096
Lilongwe City,16,Central,F,37,3944.823899043422
Lilongwe City,16,Central,F,38,3765.1399135799543
Lilongwe City,16,Central,F,39,3596.4960726778777
Lilongwe City,16,Central,F,40,3433.484958592838
Lilongwe City,16,Central,F,41,3277.2331166882427
Lilongwe City,16,Central,F,42,3127.2336015505575
Lilongwe City,16,Central,F,43,2982.528849620887
Lilongwe City,16,Central,F,44,2843.7947881172754
Lilongwe City,16,Central,F,45,2711.5946897214258
Lilongwe City,16,Central,F,46,2584.858336338102
Lilongwe City,16,Central,F,47,2467.3596549347185
Lilongwe City,16,Central,F,48,2360.6194817518744
Lilongwe City,16,Central,F,49,2262.2720715264154
Lilongwe City,16,Central,F,50,2169.6700426543334
Lilongwe City,16,Central,F,51,2084.728522253421
Lilongwe City,16,Central,F,52,1997.5902383938646
Lilongwe City,16,Central,F,53,1903.354718744842
Lilongwe City,16,Central,F,54,1807.316726514368
Lilongwe City,16,Central,F,55,1716.573497491908
Lilongwe City,16,Central,F,56,1626.1119048103
Lilongwe City,16,Central,F,57,1555.9281286700239
Lilongwe City,16,Central,F,58,1515.3724955873602
Lilongwe City,16,Central,F,59,1493.4048610009174
Lilongwe City,16,Central,F,60,1470.423335587408
Lilongwe City,16,Central,F,61,1451.6663552866762
Lilongwe City,16,Central,F,62,1418.2079579934787
Lilongwe City,16,Central,F,63,1359.0079991464238
Lilongwe City,16,Central,F,64,1283.3041507254518
Lilongwe City,16,Central,F,65,1211.4868838082348
Lilongwe City,16,Central,F,66,1139.7822714273589
Lilongwe City,16,Central,F,67,1069.6548225552528
Lilongwe City,16,Central,F,68,1004.2025369412875
Lilongwe City,16,Central,F,69,941.7919238085218
Lilongwe City,16,Central,F,70,878.142110776008
Lilongwe City,16,Central,F,71,814.435970475324
Lilongwe City,16,Central,F,72,751.4620846608547
Lilongwe City,16,Central,F,73,689.1077987962593
Lilongwe City,16,Central,F,74,627.8800582950713
Lilongwe City,16,Central,F,75,568.3984631071647
Lilongwe City,16,Central,F,76,510.55035869619866
Lilongwe City,16,Central,F,77,455.74392676643237
Lilongwe City,16,Central,F,78,404.93673087676217
Lilongwe City,16,Central,F,79,357.56549834548423
Lilongwe City,16,Central,F,80,312.5600110773617
Lilongwe City,16,Central,F,81,270.2019054132464
Lilongwe City,16,Central,F,82,230.5475086213086
Lilongwe City,16,Central,F,83,193.37151162886695
Lilongwe City,16,Central,F,84,159.01187804494361
Lilongwe City,16,Central,F,85,127.5812624058793
Lilongwe City,16,Central,F,86,98.6290465663111
Lilongwe City,16,Central,F,87,74.40832125305367
Lilongwe City,16,Central,F,88,55.87665002500321
Lilongwe City,16,Central,F,89,41.85116025058204
Lilongwe City,16,Central,F,90,27.54403413530904
Lilongwe City,16,Central,F,91,18.193707619028263
Lilongwe City,16,Central,F,92,14.250798847102633
Lilongwe City,16,Central,F,93,9.800944661643708
Lilongwe City,16,Central,F,94,4.731490526310756
Lilongwe City,16,Central,F,95,2.027781654133181
Lilongwe City,16,Central,F,96,1.633490776940618
Lilongwe City,16,Central,F,97,1.182872631577689
Lilongwe City,16,Central,F,98,0.7885817543851259
Lilongwe City,16,Central,F,99,0.3379636090221968
Lilongwe City,16,Central,F,100,0.3379636090221968
Mangochi,17,Southern,M,0,18663.03739605935
Mangochi,17,Southern,M,1,17960.611578484753
Mangochi,17,Southern,M,2,17298.5355169332
Mangochi,17,Southern,M,3,16674.324137289823
Mangochi,17,Southern,M,4,16085.426968752514
Mangochi,17,Southern,M,5,15529.162747144701
Mangochi,17,Southern,M,6,15002.981001664279
Mangochi,17,Southern,M,7,14504.396658196378
Mangochi,17,Southern,M,8,14030.793849251659
Mangochi,17,Southern,M,9,13579.556707340784
Mangochi,17,Southern,M,10,13150.554439089285
Mangochi,17,Southern,M,11,12743.394664373762
Mangochi,17,Southern,M,12,12344.082492126254
Mangochi,17,Southern,M,13,11945.22809668938
Mangochi,17,Southern,M,14,11551.278452795015
Mangochi,17,Southern,M,15,11168.642435792039
Mangochi,17,Southern,M,16,10789.603236586903
Mangochi,17,Southern,M,17,10436.918902336853
Mangochi,17,Southern,M,18,10120.268142752439
Mangochi,17,Southern,M,19,9824.413529708263
Mangochi,17,Southern,M,20,9533.4636682066
Mangochi,17,Southern,M,21,9261.675036064338
Mangochi,17,Southern,M,22,8935.999533641707
Mangochi,17,Southern,M,23,8521.907710079437
Mangochi,17,Southern,M,24,8057.983610845269
Mangochi,17,Southern,M,25,7611.062650291802
Mangochi,17,Southern,M,26,7160.806458689429
Mangochi,17,Southern,M,27,6777.908854937519
Mangochi,17,Southern,M,28,6502.196421561251
Mangochi,17,Southern,M,29,6297.373997146053
Mangochi,17,Southern,M,30,6087.90840793728
Mangochi,17,Southern,M,31,5889.8218423071285
Mangochi,17,Southern,M,32,5679.244509415387
Mangochi,17,Southern,M,33,5437.01517990265
Mangochi,17,Southern,M,34,5176.997951462412
Mangochi,17,Southern,M,35,4933.52608489224
Mangochi,17,Southern,M,36,4700.910068402822
Mangochi,17,Southern,M,37,4471.8254730240105
Mangochi,17,Southern,M,38,4246.599282191974
Mangochi,17,Southern,M,39,4026.670223025847
Mangochi,17,Southern,M,40,3813.150039208599
Mangochi,17,Southern,M,41,3605.5809539295965
Mangochi,17,Southern,M,42,3410.698825973885
Mangochi,17,Southern,M,43,3231.969679764838
Mangochi,17,Southern,M,44,3066.7776478131177
Mangochi,17,Southern,M,45,2908.125284584743
Mangochi,17,Southern,M,46,2756.404970203115
Mangochi,17,Southern,M,47,2615.802092651176
Mangochi,17,Southern,M,48,2487.5591889863604
Mangochi,17,Southern,M,49,2369.3873751554975
Mangochi,17,Southern,M,50,2258.474593607549
Mangochi,17,Southern,M,51,2156.0633813999502
Mangochi,17,Southern,M,52,2054.8947062497873
Mangochi,17,Southern,M,53,1951.4371470464532
Mangochi,17,Southern,M,54,1848.8951414643877
Mangochi,17,Southern,M,55,1751.9118542971662
Mangochi,17,Southern,M,56,1656.8904677469484
Mangochi,17,Southern,M,57,1576.6487325114927
Mangochi,17,Southern,M,58,1517.2031438162774
Mangochi,17,Southern,M,59,1470.7714958805207
Mangochi,17,Southern,M,60,1424.928418129865
Mangochi,17,Southern,M,61,1383.5977117983182
Mangochi,17,Southern,M,62,1329.8416348924138
Mangochi,17,Southern,M,63,1254.5046511994676
Mangochi,17,Southern,M,64,1165.7613466236621
Mangochi,17,Southern,M,65,1081.2688267180315
Mangochi,17,Southern,M,66,997.6918604336693
Mangochi,17,Southern,M,67,917.9732986960813
Mangochi,17,Southern,M,68,845.4483725541738
Mangochi,17,Southern,M,69,778.1551813909433
Mangochi,17,Southern,M,70,710.9927836021797
Mangochi,17,Southern,M,71,645.0075261836183
Mangochi,17,Southern,M,72,582.6190865628972
Mangochi,17,Southern,M,73,524.612224986818
Mangochi,17,Southern,M,74,470.3983712702794
Mangochi,17,Southern,M,75,418.9311784175462
Mangochi,17,Southern,M,76,370.40683649031877
Mangochi,17,Southern,M,77,324.3021719907293
Mangochi,17,Southern,M,78,280.0286147336767
Mangochi,17,Southern,M,79,238.17473490426215
Mangochi,17,Southern,M,80,199.52529274928716
Mangochi,17,Southern,M,81,163.75330483258443
Mangochi,17,Southern,M,82,132.2321015860566
Mangochi,17,Southern,M,83,105.7464432565052
Mangochi,17,Southern,M,84,83.51156959712871
Mangochi,17,Southern,M,85,63.696373365390265
Mangochi,17,Southern,M,86,46.300854561289846
Mangochi,17,Southern,M,87,32.502153555029736
Mangochi,17,Southern,M,88,22.43106372107686
Mangochi,17,Southern,M,89,15.499014874330076
Mangochi,17,Southern,M,90,9.547916336085194
Mangochi,17,Southern,M,91,6.474272036112563
Mangochi,17,Southern,M,92,4.9701482297429775
Mangochi,17,Southern,M,93,3.335231048906472
Mangochi,17,Southern,M,94,1.5695204936030456
Mangochi,17,Southern,M,95,0.5885701851011421
Mangochi,17,Southern,M,96,0.4577768106342216
Mangochi,17,Southern,M,97,0.3269834361673012
Mangochi,17,Southern,M,98,0.1961900617003807
Mangochi,17,Southern,M,99,0.13079337446692046
Mangochi,17,Southern,M,100,0.13079337446692046
Mangochi,17,Southern,F,0,18327.421597177232
Mangochi,17,Southern,F,1,17678.03249294897
Mangochi,17,Southern,F,2,17062.32268264594
Mangochi,17,Southern,F,3,16478.526455712843
Mangochi,17,Southern,F,4,15924.878101594368
Mangochi,17,Southern,F,5,15399.742703109683
Mangochi,17,Southern,F,6,14901.223756329015
Mangochi,17,Southern,F,7,14427.68634407153
Mangochi,17,Southern,F,8,13977.364755781922
Mangochi,17,Southern,F,9,13548.558677592124
Mangochi,17,Southern,F,10,13139.829382382997
Mangochi,17,Southern,F,11,12749.934333097108
Mangochi,17,Southern,F,12,12375.080521874914
Mangochi,17,Southern,F,13,12012.782874601544
Mangochi,17,Southern,F,14,11662.51821777913
Mangochi,17,Southern,F,15,11319.904973363033
Mangochi,17,Southern,F,16,10978.468869317136
Mangochi,17,Southern,F,17,10660.771762736988
Mangochi,17,Southern,F,18,10375.380619650166
Mangochi,17,Southern,F,19,10106.14245831001
Mangochi,17,Southern,F,20,9839.585561146427
Mangochi,17,Southern,F,21,9591.535926469913
Mangochi,17,Southern,F,22,9274.950563572731
Mangochi,17,Southern,F,23,8849.218129682904
Mangochi,17,Southern,F,24,8359.593132365988
Mangochi,17,Southern,F,25,7886.513496919137
Mangochi,17,Southern,F,26,7407.548159621274
Mangochi,17,Southern,F,27,6997.5109306674785
Mangochi,17,Southern,F,28,6699.825210380767
Mangochi,17,Southern,F,29,6476.757110227434
Mangochi,17,Southern,F,30,6248.064894972024
Mangochi,17,Southern,F,31,6030.947893356936
Mangochi,17,Southern,F,32,5805.133132339798
Mangochi,17,Southern,F,33,5552.963506367575
Mangochi,17,Southern,F,34,5287.714542948661
Mangochi,17,Southern,F,35,5040.253478457247
Mangochi,17,Southern,F,36,4804.040644169989
Mangochi,17,Southern,F,37,4579.991593708154
