Year,Sex,Age_Grp,Variant,Count,Period
2012,M,55-59,GBD_Est,3024.6426637389814,2010-2014
2012,M,60-64,GBD_Est,3596.6477348791473,2010-2014
2012,M,65-69,GBD_Est,3898.6490490550514,2010-2014
2012,M,70-74,GBD_Est,4105.524217527393,2010-2014
2012,M,75-79,GBD_Est,4087.4673707545544,2010-2014
2012,M,80-84,GBD_Est,3025.4446563305623,2010-2014
2012,M,85-89,GBD_Est,1423.4186937785792,2010-2014
2012,M,90-94,GBD_Est,510.01585842632375,2010-2014
2012,M,95+,GBD_Est,128.08788435203627,2010-2014
2013,F,1-4,GBD_Est,6689.307276822787,2010-2014
2013,F,10-14,GBD_Est,1208.8099655671906,2010-2014
2013,F,15-19,GBD_Est,2062.289435223983,2010-2014
2013,F,20-24,GBD_Est,1866.0534115679284,2010-2014
2013,F,25-29,GBD_Est,3029.814619635115,2010-2014
2013,F,30-34,GBD_Est,3693.2254307482795,2010-2014
2013,F,35-39,GBD_Est,3544.42382773078,2010-2014
2013,F,40-44,GBD_Est,2709.5805074422587,2010-2014
2013,F,45-49,GBD_Est,2030.3144395346544,2010-2014
2013,F,5-9,GBD_Est,1617.1522612646415,2010-2014
2013,F,50-54,GBD_Est,1845.7309891835582,2010-2014
2013,F,55-59,GBD_Est,1682.8629312420346,2010-2014
2013,F,60-64,GBD_Est,2167.318956284934,2010-2014
2013,F,65-69,GBD_Est,2545.443906145855,2010-2014
2013,F,70-74,GBD_Est,3004.934653509904,2010-2014
2013,F,75-79,GBD_Est,3550.6332290477258,2010-2014
2013,F,80-84,GBD_Est,3401.2317447324385,2010-2014
2013,F,85-89,GBD_Est,1843.7732104894658,2010-2014
2013,F,90-94,GBD_Est,704.349915283865,2010-2014
2013,F,95+,GBD_Est,173.09517573248658,2010-2014
2013,M,1-4,GBD_Est,7581.416743442864,2010-2014
2013,M,10-14,GBD_Est,1503.2746858717624,2010-2014
2013,M,15-19,GBD_Est,2630.942030648026,2010-2014
2013,M,20-24,GBD_Est,2273.7840772582113,2010-2014
2013,M,25-29,GBD_Est,2866.5419810504604,2010-2014
2013,M,30-34,GBD_Est,3946.895707414294,2010-2014
2013,M,35-39,GBD_Est,4411.626260369553,2010-2014
2013,M,40-44,GBD_Est,4156.8109463359615,2010-2014
2013,M,45-49,GBD_Est,3369.2757002906724,2010-2014
2013,M,5-9,GBD_Est,1986.544459238945,2010-2014
2013,M,50-54,GBD_Est,3028.52759911756,2010-2014
2013,M,55-59,GBD_Est,2937.7457338265076,2010-2014
2013,M,60-64,GBD_Est,3549.4153891077776,2010-2014
2013,M,65-69,GBD_Est,3923.5282387770767,2010-2014
2013,M,70-74,GBD_Est,4123.212089115175,2010-2014
2013,M,75-79,GBD_Est,4025.115970881421,2010-2014
2013,M,80-84,GBD_Est,3131.0831629256827,2010-2014
2013,M,85-89,GBD_Est,1451.816408613532,2010-2014
2013,M,90-94,GBD_Est,522.7889303763917,2010-2014
2013,M,95+,GBD_Est,131.63990637189278,2010-2014
2014,F,1-4,GBD_Est,6291.451176083114,2010-2014
2014,F,10-14,GBD_Est,1228.608772703472,2010-2014
2014,F,15-19,GBD_Est,2051.4174367663336,2010-2014
2014,F,20-24,GBD_Est,1802.7997411939716,2010-2014
2014,F,25-29,GBD_Est,2647.9229042934644,2010-2014
2014,F,30-34,GBD_Est,3076.9269757160587,2010-2014
2014,F,35-39,GBD_Est,3036.1513342347166,2010-2014
2014,F,40-44,GBD_Est,2357.0432984546837,2010-2014
2014,F,45-49,GBD_Est,1850.79795235104,2010-2014
2014,F,5-9,GBD_Est,1595.0563649366964,2010-2014
2014,F,50-54,GBD_Est,1783.7158999880264,2010-2014
2014,F,55-59,GBD_Est,1674.738297209173,2010-2014
2014,F,60-64,GBD_Est,2187.291482058429,2010-2014
2014,F,65-69,GBD_Est,2637.9320288352988,2010-2014
2014,F,70-74,GBD_Est,3112.7994921510644,2010-2014
2014,F,75-79,GBD_Est,3609.85394393671,2010-2014
2014,F,80-84,GBD_Est,3535.91334636862,2010-2014
2014,F,85-89,GBD_Est,1990.4952815439754,2010-2014
2014,F,90-94,GBD_Est,754.0257061121745,2010-2014
2014,F,95+,GBD_Est,184.51979483980753,2010-2014
2014,M,1-4,GBD_Est,7167.596345777206,2010-2014
2014,M,10-14,GBD_Est,1521.0147382227467,2010-2014
2014,M,15-19,GBD_Est,2684.9415037827375,2010-2014
2014,M,20-24,GBD_Est,2307.3067415639257,2010-2014
2014,M,25-29,GBD_Est,2708.295917679666,2010-2014
2014,M,30-34,GBD_Est,3521.3376499339943,2010-2014
2014,M,35-39,GBD_Est,3937.590367871763,2010-2014
2014,M,40-44,GBD_Est,3759.4641425675895,2010-2014
2014,M,45-49,GBD_Est,3153.76914160265,2010-2014
2014,M,5-9,GBD_Est,1959.1889800166134,2010-2014
2014,M,50-54,GBD_Est,2942.1147137916205,2010-2014
2014,M,55-59,GBD_Est,2896.7965491765276,2010-2014
2014,M,60-64,GBD_Est,3506.867926973026,2010-2014
2014,M,65-69,GBD_Est,3952.3350871911043,2010-2014
2014,M,70-74,GBD_Est,4172.43659634938,2010-2014
2014,M,75-79,GBD_Est,4019.8846344746107,2010-2014
2014,M,80-84,GBD_Est,3166.6278434761884,2010-2014
2014,M,85-89,GBD_Est,1505.0095920691838,2010-2014
2014,M,90-94,GBD_Est,532.7027298313328,2010-2014
2014,M,95+,GBD_Est,133.6692212519026,2010-2014
2015,F,1-4,GBD_Est,6019.9376494143235,2015-2019
2015,F,10-14,GBD_Est,1253.6104514371705,2015-2019
2015,F,15-19,GBD_Est,2028.1302323570949,2015-2019
2015,F,20-24,GBD_Est,1747.9380246739495,2015-2019
2015,F,25-29,GBD_Est,2358.155223142845,2015-2019
2015,F,30-34,GBD_Est,2660.0228155098816,2015-2019
2015,F,35-39,GBD_Est,2724.4999058257617,2015-2019
2015,F,40-44,GBD_Est,2221.4054569605546,2015-2019
2015,F,45-49,GBD_Est,1854.3488129075035,2015-2019
2015,F,5-9,GBD_Est,1578.146322502513,2015-2019
2015,F,50-54,GBD_Est,1824.9003454013298,2015-2019
2015,F,55-59,GBD_Est,1708.4903679818638,2015-2019
2015,F,60-64,GBD_Est,2219.287647287441,2015-2019
2015,F,65-69,GBD_Est,2747.2523305130876,2015-2019
2015,F,70-74,GBD_Est,3240.9870520573586,2015-2019
2015,F,75-79,GBD_Est,3694.212820295315,2015-2019
2015,F,80-84,GBD_Est,3621.6713434959775,2015-2019
2015,F,85-89,GBD_Est,2164.6324938984894,2015-2019
2015,F,90-94,GBD_Est,808.7172644790977,2015-2019
2015,F,95+,GBD_Est,196.0323426399757,2015-2019
2015,M,1-4,GBD_Est,6886.08402658826,2015-2019
2015,M,10-14,GBD_Est,1554.159533936599,2015-2019
2015,M,15-19,GBD_Est,2745.431765716911,2015-2019
2015,M,20-24,GBD_Est,2365.456310480312,2015-2019
2015,M,25-29,GBD_Est,2608.124140331133,2015-2019
2015,M,30-34,GBD_Est,3212.5954855947352,2015-2019
2015,M,35-39,GBD_Est,3610.812835944336,2015-2019
2015,M,40-44,GBD_Est,3532.5693194971527,2015-2019
2015,M,45-49,GBD_Est,3120.2578246898593,2015-2019
2015,M,5-9,GBD_Est,1939.207969809946,2015-2019
2015,M,50-54,GBD_Est,2982.2618492525394,2015-2019
2015,M,55-59,GBD_Est,2920.823788919278,2015-2019
2015,M,60-64,GBD_Est,3497.2828018586893,2015-2019
2015,M,65-69,GBD_Est,3994.00639255929,2015-2019
2015,M,70-74,GBD_Est,4248.920907676241,2015-2019
2015,M,75-79,GBD_Est,4051.8953834081844,2015-2019
2015,M,80-84,GBD_Est,3176.7646384524505,2015-2019
2015,M,85-89,GBD_Est,1576.875596663699,2015-2019
2015,M,90-94,GBD_Est,543.7294191432084,2015-2019
2015,M,95+,GBD_Est,135.48798536853067,2015-2019
2016,F,1-4,GBD_Est,5791.58800650957,2015-2019
2016,F,10-14,GBD_Est,1293.525708288089,2015-2019
2016,F,15-19,GBD_Est,1905.731508385493,2015-2019
2016,F,20-24,GBD_Est,1649.7370287735596,2015-2019
2016,F,25-29,GBD_Est,2071.9158196943795,2015-2019
2016,F,30-34,GBD_Est,2323.33315670229,2015-2019
2016,F,35-39,GBD_Est,2473.8601397760463,2015-2019
2016,F,40-44,GBD_Est,2169.2437592149226,2015-2019
2016,F,45-49,GBD_Est,1895.7690120688255,2015-2019
2016,F,5-9,GBD_Est,1574.415149272715,2015-2019
2016,F,50-54,GBD_Est,1866.431088672217,2015-2019
2016,F,55-59,GBD_Est,1746.8817357909454,2015-2019
2016,F,60-64,GBD_Est,2256.9430902798426,2015-2019
2016,F,65-69,GBD_Est,2831.6320106332437,2015-2019
2016,F,70-74,GBD_Est,3390.746492781138,2015-2019
2016,F,75-79,GBD_Est,3796.2422513216943,2015-2019
2016,F,80-84,GBD_Est,3674.7660856987127,2015-2019
2016,F,85-89,GBD_Est,2360.7917738569754,2015-2019
2016,F,90-94,GBD_Est,869.6648429147868,2015-2019
2016,F,95+,GBD_Est,208.45244503069463,2015-2019
2016,M,1-4,GBD_Est,6649.4849023242,2015-2019
2016,M,10-14,GBD_Est,1593.1956960660352,2015-2019
2016,M,15-19,GBD_Est,2699.8364722755446,2015-2019
2016,M,20-24,GBD_Est,2367.0471993507385,2015-2019
2016,M,25-29,GBD_Est,2466.780939523892,2015-2019
2016,M,30-34,GBD_Est,2908.986598771564,2015-2019
2016,M,35-39,GBD_Est,3322.4758863273323,2015-2019
2016,M,40-44,GBD_Est,3384.276929244024,2015-2019
2016,M,45-49,GBD_Est,3145.51082213616,2015-2019
2016,M,5-9,GBD_Est,1935.6619958749466,2015-2019
2016,M,50-54,GBD_Est,3047.869280177891,2015-2019
2016,M,55-59,GBD_Est,2961.448158378011,2015-2019
2016,M,60-64,GBD_Est,3480.970706857283,2015-2019
2016,M,65-69,GBD_Est,4044.9562620091515,2015-2019
2016,M,70-74,GBD_Est,4346.457400841778,2015-2019
2016,M,75-79,GBD_Est,4103.47847437518,2015-2019
2016,M,80-84,GBD_Est,3170.2349003588592,2015-2019
2016,M,85-89,GBD_Est,1659.855409658749,2015-2019
2016,M,90-94,GBD_Est,556.9126496839795,2015-2019
2016,M,95+,GBD_Est,137.4496406770416,2015-2019
2017,F,1-4,GBD_Est,5375.3461801514895,2015-2019
2017,F,10-14,GBD_Est,1238.105148498175,2015-2019
2017,F,15-19,GBD_Est,1885.2567688668435,2015-2019
2017,F,20-24,GBD_Est,1605.5852382144442,2015-2019
2017,F,25-29,GBD_Est,1856.4761637317392,2015-2019
2017,F,30-34,GBD_Est,2071.5465888397894,2015-2019
2017,F,35-39,GBD_Est,2269.0542513342643,2015-2019
2017,F,40-44,GBD_Est,2161.059401279065,2015-2019
2017,F,45-49,GBD_Est,1943.9258874869558,2015-2019
2017,F,5-9,GBD_Est,1439.4150933263224,2015-2019
2017,F,50-54,GBD_Est,1911.1785423824444,2015-2019
2017,F,55-59,GBD_Est,1785.449461780279,2015-2019
2017,F,60-64,GBD_Est,2287.2294055329417,2015-2019
2017,F,65-69,GBD_Est,2897.191284453252,2015-2019
2017,F,70-74,GBD_Est,3532.1234452803933,2015-2019
2017,F,75-79,GBD_Est,3900.0956578421296,2015-2019
2017,F,80-84,GBD_Est,3695.6417166907568,2015-2019
2017,F,85-89,GBD_Est,2548.783858745718,2015-2019
2017,F,90-94,GBD_Est,932.7176384310292,2015-2019
2017,F,95+,GBD_Est,221.8285312168902,2015-2019
2017,M,1-4,GBD_Est,6185.543578170621,2015-2019
2017,M,10-14,GBD_Est,1536.4736396988656,2015-2019
2017,M,15-19,GBD_Est,2730.3925019565604,2015-2019
2017,M,20-24,GBD_Est,2421.940966671911,2015-2019
2017,M,25-29,GBD_Est,2397.226806399116,2015-2019
2017,M,30-34,GBD_Est,2733.2484927405035,2015-2019
2017,M,35-39,GBD_Est,3108.4610585743303,2015-2019
2017,M,40-44,GBD_Est,3299.7953701934844,2015-2019
2017,M,45-49,GBD_Est,3188.9729764809554,2015-2019
2017,M,5-9,GBD_Est,1795.129241073777,2015-2019
2017,M,50-54,GBD_Est,3121.741172741324,2015-2019
2017,M,55-59,GBD_Est,2998.756466637737,2015-2019
2017,M,60-64,GBD_Est,3474.6655336823005,2015-2019
2017,M,65-69,GBD_Est,4047.795156824528,2015-2019
2017,M,70-74,GBD_Est,4438.196957282964,2015-2019
2017,M,75-79,GBD_Est,4150.634616366291,2015-2019
2017,M,80-84,GBD_Est,3163.390441763629,2015-2019
2017,M,85-89,GBD_Est,1743.5954090566713,2015-2019
2017,M,90-94,GBD_Est,571.688032248479,2015-2019
2017,M,95+,GBD_Est,139.37157747549892,2015-2019
1990,F,1-4,GBD_Upper,41268.470623674984,1990-1994
1990,F,10-14,GBD_Upper,2025.7347898695646,1990-1994
1990,F,15-19,GBD_Upper,2791.688578269876,1990-1994
1990,F,20-24,GBD_Upper,4570.3602447103285,1990-1994
1990,F,25-29,GBD_Upper,5184.40273568734,1990-1994
1990,F,30-34,GBD_Upper,4275.24466821828,1990-1994
1990,F,35-39,GBD_Upper,4019.756786514811,1990-1994
1990,F,40-44,GBD_Upper,3489.3190392451947,1990-1994
1990,F,45-49,GBD_Upper,3115.834820313009,1990-1994
1990,F,5-9,GBD_Upper,3877.620445172381,1990-1994
1990,F,50-54,GBD_Upper,3296.1440724752756,1990-1994
1990,F,55-59,GBD_Upper,3725.3916346000683,1990-1994
1990,F,60-64,GBD_Upper,4489.091126763326,1990-1994
1990,F,65-69,GBD_Upper,5109.722031650766,1990-1994
1990,F,70-74,GBD_Upper,5604.601997468265,1990-1994
1990,F,75-79,GBD_Upper,4939.744216939506,1990-1994
1990,F,80-84,GBD_Upper,3130.8106802840643,1990-1994
1990,F,85-89,GBD_Upper,1528.6145904053901,1990-1994
1990,F,90-94,GBD_Upper,490.0282787441253,1990-1994
1990,F,95+,GBD_Upper,106.59847862527357,1990-1994
1990,M,1-4,GBD_Upper,49279.98570012905,1990-1994
1990,M,10-14,GBD_Upper,2466.119417928904,1990-1994
1990,M,15-19,GBD_Upper,2928.075185361649,1990-1994
1990,M,20-24,GBD_Upper,4459.628697404841,1990-1994
1990,M,25-29,GBD_Upper,5341.551212137153,1990-1994
1990,M,30-34,GBD_Upper,5032.687357468862,1990-1994
1990,M,35-39,GBD_Upper,4847.067923013952,1990-1994
1990,M,40-44,GBD_Upper,4566.95720851187,1990-1994
1990,M,45-49,GBD_Upper,4438.30373100578,1990-1994
1990,M,5-9,GBD_Upper,4936.628465177857,1990-1994
1990,M,50-54,GBD_Upper,4338.4973455514555,1990-1994
1990,M,55-59,GBD_Upper,4732.655539561983,1990-1994
1990,M,60-64,GBD_Upper,5200.9211113964475,1990-1994
1990,M,65-69,GBD_Upper,5794.21404170644,1990-1994
1990,M,70-74,GBD_Upper,6340.564079041841,1990-1994
1990,M,75-79,GBD_Upper,5445.98946292378,1990-1994
1990,M,80-84,GBD_Upper,3353.8676834892585,1990-1994
1990,M,85-89,GBD_Upper,1642.7843462030125,1990-1994
1990,M,90-94,GBD_Upper,535.7360949729201,1990-1994
1990,M,95+,GBD_Upper,101.9396198177892,1990-1994
1991,F,1-4,GBD_Upper,42313.58839790891,1990-1994
1991,F,10-14,GBD_Upper,2083.9727807215468,1990-1994
1991,F,15-19,GBD_Upper,2991.1344855494967,1990-1994
1991,F,20-24,GBD_Upper,5262.250726782805,1990-1994
1991,F,25-29,GBD_Upper,6158.277265940607,1990-1994
1991,F,30-34,GBD_Upper,4994.131888485529,1990-1994
1991,F,35-39,GBD_Upper,4520.836493133903,1990-1994
1991,F,40-44,GBD_Upper,3864.6393844350523,1990-1994
1991,F,45-49,GBD_Upper,3445.9115567783874,1990-1994
1991,F,5-9,GBD_Upper,3888.5385844918624,1990-1994
1991,F,50-54,GBD_Upper,3486.827941589841,1990-1994
1991,F,55-59,GBD_Upper,3816.051651690221,1990-1994
1991,F,60-64,GBD_Upper,4594.924442035315,1990-1994
1991,F,65-69,GBD_Upper,5242.413072703666,1990-1994
1991,F,70-74,GBD_Upper,5716.679796088325,1990-1994
1991,F,75-79,GBD_Upper,5064.500394249177,1990-1994
1991,F,80-84,GBD_Upper,3221.200460129732,1990-1994
1991,F,85-89,GBD_Upper,1560.3052648421556,1990-1994
1991,F,90-94,GBD_Upper,511.78143750778725,1990-1994
1991,F,95+,GBD_Upper,110.30098619167072,1990-1994
1991,M,1-4,GBD_Upper,50087.64400645194,1990-1994
1991,M,10-14,GBD_Upper,2512.2770190666843,1990-1994
1991,M,15-19,GBD_Upper,3154.4253512420582,1990-1994
1991,M,20-24,GBD_Upper,5026.578924897704,1990-1994
1991,M,25-29,GBD_Upper,6172.091925020991,1990-1994
1991,M,30-34,GBD_Upper,5725.814116439651,1990-1994
1991,M,35-39,GBD_Upper,5485.4515225903515,1990-1994
1991,M,40-44,GBD_Upper,5106.0876428188585,1990-1994
1991,M,45-49,GBD_Upper,4913.811468471866,1990-1994
1991,M,5-9,GBD_Upper,4928.333314284538,1990-1994
1991,M,50-54,GBD_Upper,4606.314414274442,1990-1994
1991,M,55-59,GBD_Upper,4873.844308602109,1990-1994
1991,M,60-64,GBD_Upper,5396.556222039283,1990-1994
1991,M,65-69,GBD_Upper,5913.422333437896,1990-1994
1991,M,70-74,GBD_Upper,6396.195563762518,1990-1994
1991,M,75-79,GBD_Upper,5540.615293081399,1990-1994
1991,M,80-84,GBD_Upper,3439.897202078673,1990-1994
1991,M,85-89,GBD_Upper,1642.8433695281356,1990-1994
1991,M,90-94,GBD_Upper,551.3885684109808,1990-1994
1991,M,95+,GBD_Upper,103.70544593968103,1990-1994
1992,F,1-4,GBD_Upper,42491.4811024589,1990-1994
1992,F,10-14,GBD_Upper,1981.958325362099,1990-1994
1992,F,15-19,GBD_Upper,3044.662615319948,1990-1994
1992,F,20-24,GBD_Upper,5807.019643663604,1990-1994
1992,F,25-29,GBD_Upper,7102.936680599275,1990-1994
1992,F,30-34,GBD_Upper,5698.128840904306,1990-1994
1992,F,35-39,GBD_Upper,5042.48161704546,1990-1994
1992,F,40-44,GBD_Upper,4234.660837196919,1990-1994
1992,F,45-49,GBD_Upper,3751.255274807057,1990-1994
1992,F,5-9,GBD_Upper,3879.7549568080394,1990-1994
1992,F,50-54,GBD_Upper,3612.6306062045514,1990-1994
1992,F,55-59,GBD_Upper,3852.393126552669,1990-1994
1992,F,60-64,GBD_Upper,4769.744526151587,1990-1994
1992,F,65-69,GBD_Upper,5314.895535882122,1990-1994
1992,F,70-74,GBD_Upper,5794.662064043587,1990-1994
1992,F,75-79,GBD_Upper,5138.014620484936,1990-1994
1992,F,80-84,GBD_Upper,3383.9432626001812,1990-1994
1992,F,85-89,GBD_Upper,1591.9293192794844,1990-1994
1992,F,90-94,GBD_Upper,530.1300125859948,1990-1994
1992,F,95+,GBD_Upper,114.44576838214475,1990-1994
1992,M,1-4,GBD_Upper,49043.291818528356,1990-1994
1992,M,10-14,GBD_Upper,2445.1678376958434,1990-1994
1992,M,15-19,GBD_Upper,3243.1508965523567,1990-1994
1992,M,20-24,GBD_Upper,5459.154497302378,1990-1994
1992,M,25-29,GBD_Upper,7094.642027541041,1990-1994
1992,M,30-34,GBD_Upper,6538.312213390592,1990-1994
1992,M,35-39,GBD_Upper,6173.211449709898,1990-1994
1992,M,40-44,GBD_Upper,5635.328787606263,1990-1994
1992,M,45-49,GBD_Upper,5409.601119673165,1990-1994
1992,M,5-9,GBD_Upper,4868.443662568521,1990-1994
1992,M,50-54,GBD_Upper,4889.568107643559,1990-1994
1992,M,55-59,GBD_Upper,5003.375505452501,1990-1994
1992,M,60-64,GBD_Upper,5593.933060292812,1990-1994
1992,M,65-69,GBD_Upper,6026.583074497766,1990-1994
1992,M,70-74,GBD_Upper,6512.459110742075,1990-1994
1992,M,75-79,GBD_Upper,5631.169229522817,1990-1994
1992,M,80-84,GBD_Upper,3543.8381214327064,1990-1994
1992,M,85-89,GBD_Upper,1642.3995606307674,1990-1994
1992,M,90-94,GBD_Upper,562.3421779901232,1990-1994
1992,M,95+,GBD_Upper,105.69729944226586,1990-1994
1993,F,1-4,GBD_Upper,40958.934936198915,1990-1994
1993,F,10-14,GBD_Upper,1865.1733374867945,1990-1994
1993,F,15-19,GBD_Upper,3021.8503407650314,1990-1994
1993,F,20-24,GBD_Upper,6026.192077815351,1990-1994
1993,F,25-29,GBD_Upper,7862.603902317922,1990-1994
1993,F,30-34,GBD_Upper,6359.307588876388,1990-1994
1993,F,35-39,GBD_Upper,5560.088129195121,1990-1994
1993,F,40-44,GBD_Upper,4594.994399426095,1990-1994
1993,F,45-49,GBD_Upper,4061.144011339171,1990-1994
1993,F,5-9,GBD_Upper,3784.8620960465987,1990-1994
1993,F,50-54,GBD_Upper,3768.196120736581,1990-1994
1993,F,55-59,GBD_Upper,3887.3463712046446,1990-1994
1993,F,60-64,GBD_Upper,4905.586548905454,1990-1994
1993,F,65-69,GBD_Upper,5328.281969083496,1990-1994
1993,F,70-74,GBD_Upper,5829.80808327039,1990-1994
1993,F,75-79,GBD_Upper,5294.715808993585,1990-1994
1993,F,80-84,GBD_Upper,3486.7619535216554,1990-1994
1993,F,85-89,GBD_Upper,1628.78470818769,1990-1994
1993,F,90-94,GBD_Upper,544.8119473168792,1990-1994
1993,F,95+,GBD_Upper,120.5141135496839,1990-1994
1993,M,1-4,GBD_Upper,47574.500243128394,1990-1994
1993,M,10-14,GBD_Upper,2340.496795201941,1990-1994
1993,M,15-19,GBD_Upper,3251.5828478180133,1990-1994
1993,M,20-24,GBD_Upper,5535.385516374644,1990-1994
1993,M,25-29,GBD_Upper,7677.568657569275,1990-1994
1993,M,30-34,GBD_Upper,7215.511942716861,1990-1994
1993,M,35-39,GBD_Upper,6799.791112574709,1990-1994
1993,M,40-44,GBD_Upper,6140.742638562836,1990-1994
1993,M,45-49,GBD_Upper,5771.768667676272,1990-1994
1993,M,5-9,GBD_Upper,4722.147768615367,1990-1994
1993,M,50-54,GBD_Upper,5036.15620422988,1990-1994
1993,M,55-59,GBD_Upper,5019.96205446261,1990-1994
1993,M,60-64,GBD_Upper,5671.241830601128,1990-1994
1993,M,65-69,GBD_Upper,5936.139698153975,1990-1994
1993,M,70-74,GBD_Upper,6520.558228131177,1990-1994
1993,M,75-79,GBD_Upper,5697.360357227984,1990-1994
1993,M,80-84,GBD_Upper,3584.5756123911997,1990-1994
1993,M,85-89,GBD_Upper,1655.3690473452314,1990-1994
1993,M,90-94,GBD_Upper,558.530699869614,1990-1994
1993,M,95+,GBD_Upper,108.48056082083345,1990-1994
1994,F,1-4,GBD_Upper,38951.74439298778,1990-1994
1994,F,10-14,GBD_Upper,1728.998625031054,1990-1994
1994,F,15-19,GBD_Upper,2941.8307589335545,1990-1994
1994,F,20-24,GBD_Upper,5749.817685982548,1990-1994
1994,F,25-29,GBD_Upper,8068.601933235179,1990-1994
1994,F,30-34,GBD_Upper,6887.1021171248285,1990-1994
1994,F,35-39,GBD_Upper,6081.922013458697,1990-1994
1994,F,40-44,GBD_Upper,4924.640432080566,1990-1994
1994,F,45-49,GBD_Upper,4402.311283936811,1990-1994
1994,F,5-9,GBD_Upper,3689.0104249434767,1990-1994
1994,F,50-54,GBD_Upper,3943.517653941149,1990-1994
1994,F,55-59,GBD_Upper,3976.4579378535764,1990-1994
1994,F,60-64,GBD_Upper,5020.075681656194,1990-1994
1994,F,65-69,GBD_Upper,5423.498669690698,1990-1994
1994,F,70-74,GBD_Upper,5953.057577198212,1990-1994
1994,F,75-79,GBD_Upper,5441.364254808758,1990-1994
1994,F,80-84,GBD_Upper,3609.1549141164032,1990-1994
1994,F,85-89,GBD_Upper,1673.2952339121307,1990-1994
1994,F,90-94,GBD_Upper,559.3892907120928,1990-1994
1994,F,95+,GBD_Upper,128.07317786201685,1990-1994
1994,M,1-4,GBD_Upper,45057.345446803454,1990-1994
1994,M,10-14,GBD_Upper,2180.516517203395,1990-1994
1994,M,15-19,GBD_Upper,3096.7126240889816,1990-1994
1994,M,20-24,GBD_Upper,5199.435580372474,1990-1994
1994,M,25-29,GBD_Upper,7552.646114425365,1990-1994
1994,M,30-34,GBD_Upper,7538.300393181533,1990-1994
1994,M,35-39,GBD_Upper,7289.85184778936,1990-1994
1994,M,40-44,GBD_Upper,6518.353685603467,1990-1994
1994,M,45-49,GBD_Upper,6130.1062925517845,1990-1994
1994,M,5-9,GBD_Upper,4444.729041012621,1990-1994
1994,M,50-54,GBD_Upper,5215.065856503345,1990-1994
1994,M,55-59,GBD_Upper,5123.3569659601635,1990-1994
1994,M,60-64,GBD_Upper,5748.929953406932,1990-1994
1994,M,65-69,GBD_Upper,5942.124599764965,1990-1994
1994,M,70-74,GBD_Upper,6601.274632286951,1990-1994
1994,M,75-79,GBD_Upper,5805.936058198363,1990-1994
1994,M,80-84,GBD_Upper,3618.863807020147,1990-1994
1994,M,85-89,GBD_Upper,1678.1673654358199,1990-1994
1994,M,90-94,GBD_Upper,555.6874289710615,1990-1994
1994,M,95+,GBD_Upper,111.19395393692085,1990-1994
1995,F,1-4,GBD_Upper,36256.52715335376,1995-1999
1995,F,10-14,GBD_Upper,1625.4686617926184,1995-1999
1995,F,15-19,GBD_Upper,2808.159870529332,1995-1999
1995,F,20-24,GBD_Upper,5603.2410420096685,1995-1999
1995,F,25-29,GBD_Upper,8400.44217976852,1995-1999
1995,F,30-34,GBD_Upper,7384.921100024865,1995-1999
1995,F,35-39,GBD_Upper,6590.59484488473,1995-1999
1995,F,40-44,GBD_Upper,5176.121019804684,1995-1999
1995,F,45-49,GBD_Upper,4672.209998269104,1995-1999
1995,F,5-9,GBD_Upper,3544.073190107829,1995-1999
1995,F,50-54,GBD_Upper,4098.249571700443,1995-1999
1995,F,55-59,GBD_Upper,4035.996427495004,1995-1999
1995,F,60-64,GBD_Upper,4984.910100497044,1995-1999
1995,F,65-69,GBD_Upper,5455.027927157717,1995-1999
1995,F,70-74,GBD_Upper,6000.279112749977,1995-1999
1995,F,75-79,GBD_Upper,5498.132685410241,1995-1999
1995,F,80-84,GBD_Upper,3683.190383694041,1995-1999
1995,F,85-89,GBD_Upper,1726.062109904566,1995-1999
1995,F,90-94,GBD_Upper,574.0992959663789,1995-1999
1995,F,95+,GBD_Upper,135.91691764526215,1995-1999
1995,M,1-4,GBD_Upper,41843.27116163341,1995-1999
1995,M,10-14,GBD_Upper,2061.3734913765643,1995-1999
1995,M,15-19,GBD_Upper,2971.4593922742747,1995-1999
1995,M,20-24,GBD_Upper,4945.714961875512,1995-1999
1995,M,25-29,GBD_Upper,7556.711137769049,1995-1999
1995,M,30-34,GBD_Upper,7875.833335698098,1995-1999
1995,M,35-39,GBD_Upper,7680.579873378576,1995-1999
1995,M,40-44,GBD_Upper,6725.449761165984,1995-1999
1995,M,45-49,GBD_Upper,6413.467783856482,1995-1999
1995,M,5-9,GBD_Upper,4198.23267636488,1995-1999
1995,M,50-54,GBD_Upper,5373.5113345622485,1995-1999
1995,M,55-59,GBD_Upper,5175.028626977261,1995-1999
1995,M,60-64,GBD_Upper,5727.393602135125,1995-1999
1995,M,65-69,GBD_Upper,5959.14524084597,1995-1999
1995,M,70-74,GBD_Upper,6589.820617153117,1995-1999
1995,M,75-79,GBD_Upper,5857.2327535479,1995-1999
1995,M,80-84,GBD_Upper,3655.1297213184457,1995-1999
1995,M,85-89,GBD_Upper,1703.432147273759,1995-1999
1995,M,90-94,GBD_Upper,554.2814711218384,1995-1999
1995,M,95+,GBD_Upper,113.60283277204475,1995-1999
1996,F,1-4,GBD_Upper,32808.97044323267,1995-1999
1996,F,10-14,GBD_Upper,1573.6239808923203,1995-1999
1996,F,15-19,GBD_Upper,2728.823986520624,1995-1999
1996,F,20-24,GBD_Upper,5828.84104272057,1995-1999
