,RealFacility_ID,year,month,service,disruption,mean_all_service
150461,Mtendere Health Centre,2063,3,all,0.024966637222131837,0.024966637222131837
150462,Mtengowanthenga Hospital,2063,3,all,0.0,0.0
150463,Mtonda Health Centre,2063,3,all,0.0,0.0
150464,Mtwalo Health Centre,2063,3,all,0.0,0.0
150465,Mulanje District Hospital,2063,3,all,0.05661596971439505,0.05661596971439505
150466,Mulomba Health Centre,2063,3,all,0.0151006450407075,0.0151006450407075
150467,Muloza Health Centre,2063,3,all,0.0,0.0
150468,Mvera Mission Health Centre,2063,3,all,0.0,0.0
150469,Mwandama Health Centre,2063,3,all,0.0,0.0
150470,Mwanga Health Centre,2063,3,all,0.0,0.0
150471,Mwangala Health Centre,2063,3,all,0.0,0.0
150472,Mwansambo Health Centre,2063,3,all,0.0,0.0
150473,Mwanza District Hospital,2063,3,all,0.05767842120293833,0.05767842120293833
150474,Mwazisi Health Centre,2063,3,all,0.0,0.0
150475,Mzambazi Rural Hospital,2063,3,all,0.0,0.0
150476,Mzandu Health Centre,2063,3,all,0.0,0.0
150477,Mzenga Health Centre,2063,3,all,0.007239772309903319,0.007239772309903319
150478,Mzimba District Hospital,2063,3,all,0.0,0.0
150479,Mziza Health Centre,2063,3,all,0.0,0.0
150480,Naisi Health Centre,2063,3,all,0.019816215610411497,0.019816215610411497
150481,Nalunga Health Centre,2063,3,all,0.0,0.0
150482,Namadzi Health Centre,2063,3,all,0.0,0.0
150483,Namalaka Health Centre,2063,3,all,0.004336568201251001,0.004336568201251001
150484,Namandanje Health Centre,2063,3,all,0.0,0.0
150485,Namanja Health Centre,2063,3,all,0.0,0.0
150486,Namanolo Health Centre,2063,3,all,0.013084933154464408,0.013084933154464408
150487,Nambazo Health Centre,2063,3,all,0.008632537306598938,0.008632537306598938
150488,Nambuma Health Centre,2063,3,all,0.005956754456622052,0.005956754456622052
150489,Namphungo Health Centre,2063,3,all,0.01351965082998947,0.01351965082998947
150490,Namulenga Health Centre,2063,3,all,0.0,0.0
150491,Namwera Health Centre,2063,3,all,0.004727116167558709,0.004727116167558709
150492,Nankhwali Health Centre,2063,3,all,0.00596045845868207,0.00596045845868207
150493,Nathenje Health Centre,2063,3,all,0.0164859397259451,0.0164859397259451
150494,Nayuchi Health Centre,2063,3,all,0.0,0.0
150495,Ndakwela Health Centre,2063,3,all,0.0,0.0
150496,Ndamera Health Centre,2063,3,all,0.0,0.0
150497,Ndaula Health Centre,2063,3,all,0.015831185397585386,0.015831185397585386
150498,Neno District Hospital,2063,3,all,0.07254338064561089,0.07254338064561089
150499,Ng'onga Health Centre,2063,3,all,0.0,0.0
150500,Ngabu Rural Hospital,2063,3,all,0.0366416742930408,0.0366416742930408
150501,Ngala Health Centre,2063,3,all,0.0,0.0
150502,Ngana Health Centre,2063,3,all,0.0,0.0
150503,Ngapani Health Centre,2063,3,all,0.0,0.0
150504,Ngodzi Health Centre,2063,3,all,0.0,0.0
150505,Ngoni Health Centre,2063,3,all,0.0017192848518265056,0.0017192848518265056
150506,Ngwelero Health Centre,2063,3,all,0.0,0.0
150507,Nkasala Health Centre,2063,3,all,0.0,0.0
150508,Nkhata Bay District Hospital,2063,3,all,0.049351582952742466,0.049351582952742466
150509,Nkhotakota District Hospital,2063,3,all,0.011360835628045603,0.011360835628045603
150510,Nkhulambe Health Centre,2063,3,all,0.015640018579750982,0.015640018579750982
150511,Nkhunga Health Centre,2063,3,all,0.0,0.0
150512,Nkhwazi Health Centre,2063,3,all,0.0,0.0
150513,Nkomaula Health Centre,2063,3,all,0.0,0.0
150514,Nkula Health Centre,2063,3,all,0.036815825915734755,0.036815825915734755
150515,Nsanama Health Centre,2063,3,all,0.0,0.0
150516,Nsanje District Hospital,2063,3,all,0.024959110195506725,0.024959110195506725
150517,Nsiyaludzu Health Centre,2063,3,all,0.0,0.0
150518,Ntaja Health Centre,2063,3,all,0.0,0.0
150519,Ntcheu District Hospital,2063,3,all,0.02122246256452441,0.02122246256452441
150520,Ntchisi District Hospital,2063,3,all,0.0,0.0
150521,Nthalire Health Centre,2063,3,all,0.0,0.0
150522,Nthungwa Health Centre,2063,3,all,0.0,0.0
150523,Nyambi Health Centre,2063,3,all,0.0,0.0
150524,Nyamithuthu Health Centre,2063,3,all,0.02260274776407242,0.02260274776407242
150525,Nyungwe Health Centre,2063,3,all,0.0,0.0
150526,Nzama Health Centre,2063,3,all,0.0,0.0
150527,Pensulo Health Centre,2063,3,all,0.052502413004710445,0.052502413004710445
150528,Phalombe Health Centre,2063,3,all,0.013246375254311661,0.013246375254311661
150529,Phirilongwe Health Centre,2063,3,all,0.0027741443171296672,0.0027741443171296672
150530,Phokera Health Centre,2063,3,all,0.022194882765577153,0.022194882765577153
150531,Raiply Clinic,2063,3,all,0.0,0.0
150532,Rumphi District Hospital,2063,3,all,0.0,0.0
150533,Salima District Hospital,2063,3,all,0.0,0.0
150534,Sankhulani Health Centre,2063,3,all,0.046259484431050574,0.046259484431050574
150535,Sharpe Valley Health Centre,2063,3,all,0.0,0.0
150536,Somba Health Centre,2063,3,all,0.0,0.0
150537,Sorgin Health Centre,2063,3,all,0.023625174015902466,0.023625174015902466
150538,South Lunzu Health Centre,2063,3,all,0.04005037294002613,0.04005037294002613
150539,Tembwe Health Centre,2063,3,all,0.00873766541005574,0.00873766541005574
150540,Thekerani Rural Hospital,2063,3,all,0.03880280384789451,0.03880280384789451
150541,Thembe Health Centre,2063,3,all,0.0,0.0
150542,Thomas Health Centre,2063,3,all,0.0,0.0
150543,Thonje Health Centre,2063,3,all,0.0,0.0
150544,Thumbwe Health Centre,2063,3,all,0.05509259773368527,0.05509259773368527
150545,Thunduwike Health Centre,2063,3,all,0.0,0.0
150546,Thyolo District Hospital,2063,3,all,0.05696310228885403,0.05696310228885403
150547,Usisya Health Centre,2063,3,all,0.011443338746388981,0.011443338746388981
150548,Utale 1 Health Centre,2063,3,all,0.012297552614454192,0.012297552614454192
150549,Utale 2 Health Centre,2063,3,all,0.0,0.0
150550,Wiliro Health Centre,2063,3,all,0.0,0.0
150551,Wimbe Health Centre,2063,3,all,0.0,0.0
150552,Area 30 Police Clinic,2063,4,all,0.012252990533088226,0.012252990533088226
150553,Balaka District Hospital,2063,4,all,0.0028404623525465278,0.0028404623525465278
150554,Bangwe Health Centre,2063,4,all,0.0,0.0
150555,Benga Health Centre,2063,4,all,0.0,0.0
150556,Bilira Health Centre,2063,4,all,0.0,0.0
150557,Bolero Rural Hospital,2063,4,all,0.038395590918192175,0.038395590918192175
150558,Bondo Health Centre,2063,4,all,0.0,0.0
150559,Bula Health Centre,2063,4,all,0.0,0.0
150560,Bulala Health Centre,2063,4,all,0.0,0.0
150561,Bvumbwe Health Centre,2063,4,all,0.024007472897157822,0.024007472897157822
150562,Bwanje Health Centre,2063,4,all,0.0,0.0
150563,Chadza Health Centre,2063,4,all,0.0,0.0
150564,Chakhaza Health Centre,2063,4,all,0.0,0.0
150565,Chamama Health Centre,2063,4,all,0.0,0.0
150566,Chambe Health Centre,2063,4,all,0.0,0.0
150567,Chang'ambika Health Centre,2063,4,all,0.0019742826318328273,0.0019742826318328273
150568,Chapananga Health Centre,2063,4,all,0.00010161542159831863,0.00010161542159831863
150569,Chifunga Health Centre,2063,4,all,0.0,0.0
150570,Chikande Health Centre,2063,4,all,0.0,0.0
150571,Chikole Dispensary,2063,4,all,0.005445309920243197,0.005445309920243197
150572,Chikuse Health Centre,2063,4,all,0.0,0.0
150573,Chikwawa District Hospital,2063,4,all,0.007285814003500116,0.007285814003500116
150574,Chikweo Health Centre,2063,4,all,0.0,0.0
150575,Chikwina Health Centre,2063,4,all,0.07711761012999149,0.07711761012999149
150576,Chileka Health Centre,2063,4,all,0.016775811948605064,0.016775811948605064
150577,Chileka Sda Health Centre,2063,4,all,0.0,0.0
150578,Chilonga Health Centre,2063,4,all,0.0,0.0
150579,Chilumba Rural Hospital,2063,4,all,0.0,0.0
150580,Chimatiro Health Centre,2063,4,all,0.0,0.0
150581,Chimbalanga Health Centre,2063,4,all,0.02157293560537573,0.02157293560537573
150582,Chimoto Health Centre,2063,4,all,0.02554771260578275,0.02554771260578275
150583,Chingale Health Centre,2063,4,all,0.0,0.0
150584,Chingazi Health Centre,2063,4,all,0.0,0.0
150585,Chintheche Rural Hospital,2063,4,all,0.0,0.0
150586,Chinyama Health Centre,2063,4,all,0.0,0.0
150587,Chioshya Health Centre,2063,4,all,0.0,0.0
150588,Chipho Health Centre,2063,4,all,0.0,0.0
150589,Chipoka Health Centre,2063,4,all,0.0,0.0
150590,Chiradzulu District Hospital,2063,4,all,0.004729778092210525,0.004729778092210525
150591,Chiringa Health Centre,2063,4,all,0.0,0.0
150592,Chiringa Maternity,2063,4,all,0.0,0.0
150593,Chisala Health Centre,2063,4,all,0.0,0.0
150594,Chisepo Health Centre,2063,4,all,0.0,0.0
150595,Chisi Health Centre,2063,4,all,0.0,0.0
150596,Chisimuka Health Centre,2063,4,all,0.0,0.0
150597,Chisitu Health Centre,2063,4,all,0.0,0.0
150598,Chitala Health Centre,2063,4,all,0.0,0.0
150599,Chitekesa Health Centre,2063,4,all,0.0,0.0
150600,Chitera Health Centre,2063,4,all,0.0035714269199660013,0.0035714269199660013
150601,Chitheka Health Centre,2063,4,all,0.0164406756855301,0.0164406756855301
150602,Chitimba Health Centre,2063,4,all,0.0462832285987918,0.0462832285987918
150603,Chitipa District Hospital,2063,4,all,0.023578156897768227,0.023578156897768227
150604,Chitowo Health Centre,2063,4,all,0.011838158632883828,0.011838158632883828
150605,Chiwamba Health Centre,2063,4,all,0.0,0.0
150606,Chiwe Health Centre,2063,4,all,0.0,0.0
150607,Choma Health Centre,2063,4,all,0.014924916711238405,0.014924916711238405
150608,City Clinic Zomba,2063,4,all,0.0,0.0
150609,Dedza District Hospital,2063,4,all,0.029415221463927797,0.029415221463927797
150610,Diamphwe Health Centre,2063,4,all,0.01207371399067706,0.01207371399067706
150611,Dickson Health Centre,2063,4,all,0.020626427174690518,0.020626427174690518
150612,Domasi Rural Hospital,2063,4,all,0.0,0.0
150613,Dr David Livingstone Memorial Clinic,2063,4,all,0.0,0.0
150614,Dwambazi Rural Hospital,2063,4,all,0.02962754373548688,0.02962754373548688
150615,Dzenje Health Centre,2063,4,all,0.0,0.0
150616,Dzenza Health Centre,2063,4,all,0.0,0.0
150617,Dziwe Health Centre,2063,4,all,0.00144655927411813,0.00144655927411813
150618,Emsizini Health Centre,2063,4,all,0.01563784825973591,0.01563784825973591
150619,Endindeni Health Centre,2063,4,all,0.006227257194499438,0.006227257194499438
150620,Engucwini Health Centre,2063,4,all,0.02843817261451076,0.02843817261451076
150621,Euthini Rural Hospital,2063,4,all,0.0,0.0
150622,Fulirwa Health Centre,2063,4,all,0.015438760142300827,0.015438760142300827
150623,Gaga Health Centre,2063,4,all,0.0018553080197836944,0.0018553080197836944
150624,Ganya Health Centre,2063,4,all,0.0,0.0
150625,Hora Health Centre,2063,4,all,0.0,0.0
150626,Ifumbo Health Centre,2063,4,all,0.020130454965267875,0.020130454965267875
150627,Jalasi Health Centre,2063,4,all,0.005865487186256419,0.005865487186256419
150628,Jalawe Health Centre,2063,4,all,0.05418526567086768,0.05418526567086768
150629,Jenda Health Centre,2063,4,all,0.013098052971979055,0.013098052971979055
150630,Kabudula Rural Hospital,2063,4,all,0.011254987728178284,0.011254987728178284
150631,Kabuwa Health Centre,2063,4,all,0.0,0.0
150632,Kabwafu Health Centre,2063,4,all,0.0,0.0
150633,Kachere Health Centre,2063,4,all,0.05705461406784783,0.05705461406784783
150634,Kafele Health Centre,2063,4,all,0.0,0.0
150635,Kaigwazanga Health Centre,2063,4,all,0.019223698707006142,0.019223698707006142
150636,Kakoma Health Centre,2063,4,all,0.0,0.0
150637,Kalemba Health Centre,2063,4,all,0.0,0.0
150638,Kalembo Health Centre,2063,4,all,0.0,0.0
150639,Kalimanjira Health Centre,2063,4,all,0.0,0.0
150640,Kalinde Health Centre,2063,4,all,0.0,0.0
150641,Kalulu Health Centre,2063,4,all,0.01973426708233981,0.01973426708233981
150642,Kaluluma Rural Hospital,2063,4,all,0.0,0.0
150643,Kambenje Health Centre,2063,4,all,0.0,0.0
150644,Kamboni Health Centre,2063,4,all,0.0,0.0
150645,Kameme Health Centre,2063,4,all,0.0,0.0
150646,Kamsonga Health Centre,2063,4,all,0.0,0.0
150647,Kamteteka Health Centre,2063,4,all,0.0,0.0
150648,Kamwe Health Centre,2063,4,all,0.0,0.0
150649,Kande Health Centre,2063,4,all,0.060262097678363095,0.060262097678363095
150650,Kandeu Health Centre,2063,4,all,0.0029792549870716802,0.0029792549870716802
150651,Kangolwa Health Centre,2063,4,all,0.0,0.0
150652,Kanyama Health Centre,2063,4,all,0.0,0.0
150653,Kanyezi Health Centre,2063,4,all,0.0,0.0
150654,Kapanga Health Centre,2063,4,all,0.0,0.0
150655,Kapelula Health Centre,2063,4,all,0.0,0.0
150656,Kapenda Health Centre,2063,4,all,0.0,0.0
150657,Kapeni Health Centre,2063,4,all,0.0,0.0
150658,Kaphuka Health Centre,2063,4,all,0.012984509575277296,0.012984509575277296
150659,Kapire Health Centre,2063,4,all,0.0,0.0
150660,Kaporo Rural Hospital,2063,4,all,0.016870383846585874,0.016870383846585874
150661,Karonga District Hospital,2063,4,all,0.01283872567994645,0.01283872567994645
150662,Kaseye Mission Hospital,2063,4,all,0.019664605503813236,0.019664605503813236
150663,Kasina Health Centre,2063,4,all,0.0,0.0
150664,Kasinje Health Centre,2063,4,all,0.0,0.0
150665,Kasoba Health Centre,2063,4,all,0.011048246621557572,0.011048246621557572
150666,Kasungu District Hospital,2063,4,all,0.0,0.0
150667,Katchale Health Centre,2063,4,all,0.008551895554341474,0.008551895554341474
150668,Katimbila Health Centre,2063,4,all,0.0,0.0
150669,Katowo Rural Hospital,2063,4,all,0.03870782049228547,0.03870782049228547
150670,Katsekera Health Centre,2063,4,all,0.014621238120102954,0.014621238120102954
150671,Katuli Health Centre,2063,4,all,0.009856710699823216,0.009856710699823216
150672,Kaundu Health Centre,2063,4,all,0.0,0.0
150673,Kavuzi Health Centre,2063,4,all,0.0,0.0
150674,Kawamba Health Centre,2063,4,all,0.0,0.0
150675,Kaweche Health Centre,2063,4,all,0.014700028830593473,0.014700028830593473
150676,Kawinga Dispensary,2063,4,all,0.0,0.0
150677,Kayembe Health Centre,2063,4,all,0.0,0.0
150678,Khanda Health Centre,2063,4,all,0.0,0.0
150679,Khola Health Centre,2063,4,all,0.0,0.0
150680,Khondowe Health Centre,2063,4,all,0.0,0.0
150681,Khosolo Health Centre,2063,4,all,0.029653890156486416,0.029653890156486416
150682,Khuwi Health Centre,2063,4,all,0.0019558983526188453,0.0019558983526188453
150683,Khuyukuyu Health Centre,2063,4,all,0.0,0.0
150684,Kochilira Rural Hospital,2063,4,all,0.01401287372537197,0.01401287372537197
150685,Kukalanga Dispensary,2063,4,all,0.0,0.0
150686,Kunenekude Health Centre,2063,4,all,0.028143067337971103,0.028143067337971103
150687,Kwitanda Health Centre,2063,4,all,0.0,0.0
150688,Lambulira Health Centre,2063,4,all,0.0,0.0
150689,Lemwe Health Centre,2063,4,all,0.011608508217023156,0.011608508217023156
150690,Lilongwe City Assembly Chinsapo,2063,4,all,0.0,0.0
150691,Limbe Health Centre,2063,4,all,0.0,0.0
150692,Lirangwe Health Centre,2063,4,all,0.0,0.0
150693,Liuzi Health Centre,2063,4,all,0.05730136556702964,0.05730136556702964
150694,Livwezi Health Centre,2063,4,all,0.0,0.0
150695,Liwonde Medical Clinic,2063,4,all,0.0,0.0
150696,Lizulu Health Centre,2063,4,all,0.02043465343962624,0.02043465343962624
150697,Lobi Health Centre,2063,4,all,0.025052200421083498,0.025052200421083498
150698,Lulwe Health Centre,2063,4,all,0.0,0.0
150699,Lundu Health Centre,2063,4,all,0.0,0.0
150700,Lungwena Health Centre,2063,4,all,0.005213592576780278,0.005213592576780278
150701,Lupembe Health Centre,2063,4,all,0.0,0.0
150702,Lura Health Centre,2063,4,all,0.057069918189871977,0.057069918189871977
150703,Luwalika Health Centre,2063,4,all,0.008411304502481998,0.008411304502481998
150704,Luwani Health Centre,2063,4,all,0.0,0.0
150705,Luwawa Health Centre,2063,4,all,0.0,0.0
150706,Luwerezi Health Centre,2063,4,all,0.0,0.0
150707,Luzi Health Centre,2063,4,all,0.0,0.0
150708,Lwazi Health Centre,2063,4,all,0.0,0.0
150709,M'mambo Heaith Centre,2063,4,all,0.0,0.0
150710,Mabili Health Centre,2063,4,all,0.0,0.0
150711,Machinga District Hospital,2063,4,all,0.0,0.0
150712,Machinjiri Health Centre,2063,4,all,0.0,0.0
150713,Madziabango Health Centre,2063,4,all,0.008790125043744606,0.008790125043744606
150714,Maganga Health Centre,2063,4,all,0.0,0.0
150715,Magareta Health Centre,2063,4,all,0.0,0.0
150716,Makanjira Health Centre,2063,4,all,0.014322188728498548,0.014322188728498548
150717,Makapwa Health Centre,2063,4,all,0.0,0.0
150718,Makhanga Health Centre,2063,4,all,0.0,0.0
150719,Makiyoni Health Centre,2063,4,all,0.0,0.0
150720,Makwapala Health Centre,2063,4,all,0.0,0.0
150721,Malambo Health Centre,2063,4,all,0.0,0.0
150722,Malembo Health Centre,2063,4,all,0.006523391634752969,0.006523391634752969
150723,Malombe Dispensary,2063,4,all,0.0,0.0
150724,Malomo Health Centre,2063,4,all,0.0,0.0
150725,Malukula Health Centre,2063,4,all,0.0,0.0
150726,Maluwa Health Centre,2063,4,all,0.008256392898443243,0.008256392898443243
150727,Mangamba Health Centre,2063,4,all,0.0,0.0
150728,Mangochi District Hospital,2063,4,all,0.00029815586020217125,0.00029815586020217125
150729,Mangunda Health Centre,2063,4,all,0.0,0.0
150730,Manjawira Health Centre,2063,4,all,0.0,0.0
150731,Manolo Health Center,2063,4,all,0.0,0.0
150732,Maonde Health Centre,2063,4,all,0.0,0.0
150733,Masenjere Health Centre,2063,4,all,0.0,0.0
150734,Matanda Health Centre,2063,4,all,0.0,0.0
150735,Matapila Health Centre,2063,4,all,0.00756232992909075,0.00756232992909075
150736,Matiki Health Centre,2063,4,all,0.0,0.0
150737,Matiya Health Centre,2063,4,all,0.0,0.0
150738,Matuli Health Centre,2063,4,all,0.0,0.0
150739,Matumba Health Centre,2063,4,all,0.0,0.0
150740,Maula Health Centre,2063,4,all,0.0,0.0
150741,Mauwa Health Centre,2063,4,all,0.0,0.0
150742,Mayaka Health Centre,2063,4,all,0.0,0.0
150743,Mayani Health Centre,2063,4,all,0.01451284100733581,0.01451284100733581
150744,Mbabvi Health Centre,2063,4,all,0.008519220242699228,0.008519220242699228
150745,Mbalachanda Health Centre,2063,4,all,0.0,0.0
150746,Mbang'ombe 1 Health Centre,2063,4,all,0.0,0.0
150747,Mbang'ombe 2 Health Centre,2063,4,all,0.0,0.0
150748,Mbayani Health Center,2063,4,all,0.0,0.0
150749,Mbenje Health Centre,2063,4,all,0.010620815055941112,0.010620815055941112
150750,Mbera Health Centre,2063,4,all,0.0,0.0
150751,Mbingwa Health Centre,2063,4,all,0.0,0.0
150752,Mbiza Health Centre,2063,4,all,0.0,0.0
150753,Mchima Clinic,2063,4,all,0.0,0.0
150754,Mchinji District Hospital,2063,4,all,0.015905769910996456,0.015905769910996456
150755,Mchoka Health Centre,2063,4,all,0.0,0.0
150756,Mdunga Heallth Centre,2063,4,all,0.0,0.0
150757,Mfera Health Centre,2063,4,all,0.0,0.0
150758,Mhalaunda Health Centre,2063,4,all,0.0,0.0
150759,Mhuju Rural Hospital,2063,4,all,0.05904520753614099,0.05904520753614099
150760,Mikolongwe Health Centre,2063,4,all,0.018918872865867544,0.018918872865867544
150761,Mikundi Health Centre,2063,4,all,0.007695930720535056,0.007695930720535056
150762,Milepa Health Centre,2063,4,all,0.0,0.0
150763,Milonde Health Centre,2063,4,all,0.0,0.0
150764,Mimosa Dispensary,2063,4,all,0.0,0.0
150765,Misomali Health Centre (CHAM),2063,4,all,0.0,0.0
150766,Misuku Health Centre,2063,4,all,0.023575572377061302,0.023575572377061302
150767,Mkanda Health Centre,2063,4,all,0.0,0.0
150768,Mkoma Health Centre,2063,4,all,0.010264213556834162,0.010264213556834162
150769,Mkumba Health Centre,2063,4,all,0.0,0.0
150770,Mlanda Health Centre,2063,4,all,0.0,0.0
150771,Mlangeni Health Centre,2063,4,all,0.00990766169314118,0.00990766169314118
150772,Mlowe Health Centre,2063,4,all,0.0,0.0
150773,Mnyanja Health Centre,2063,4,all,0.0,0.0
150774,Monkey-Bay Community Hospital,2063,4,all,0.0,0.0
150775,Mpala Health Centre,2063,4,all,0.0,0.0
150776,Mpamba Health Centre,2063,4,all,0.0,0.0
150777,Mpasa Health Centre,2063,4,all,0.0,0.0
150778,Mpata Health Centre,2063,4,all,0.0,0.0
150779,Mpemba Health Centre,2063,4,all,0.014444425648119215,0.014444425648119215
150780,Mpherembe Health Centre,2063,4,all,0.0,0.0
150781,Mphompha Health Centre,2063,4,all,0.08048325000422778,0.08048325000422778
150782,Mpondasi Health Centre,2063,4,all,0.0,0.0
150783,Mponela Rural Hospital,2063,4,all,0.0,0.0
150784,Msenjere Health Centre,2063,4,all,0.026908062491879797,0.026908062491879797
150785,Msese Health Centre,2063,4,all,0.0,0.0
150786,Msumbe Health Centre,2063,4,all,0.0,0.0
150787,Mtakataka Health Centre,2063,4,all,0.0,0.0
150788,Mtende Health Centre,2063,4,all,0.0,0.0
150789,Mtendere Health Centre,2063,4,all,0.023512583366544073,0.023512583366544073
150790,Mtengowanthenga Hospital,2063,4,all,0.0,0.0
150791,Mtonda Health Centre,2063,4,all,0.0,0.0
150792,Mtwalo Health Centre,2063,4,all,0.0,0.0
150793,Mulanje District Hospital,2063,4,all,0.0,0.0
150794,Mulomba Health Centre,2063,4,all,0.0,0.0
150795,Muloza Health Centre,2063,4,all,0.0,0.0
150796,Mvera Mission Health Centre,2063,4,all,0.0,0.0
150797,Mwandama Health Centre,2063,4,all,0.0,0.0
150798,Mwanga Health Centre,2063,4,all,0.0,0.0
150799,Mwangala Health Centre,2063,4,all,0.0021458824977608646,0.0021458824977608646
150800,Mwansambo Health Centre,2063,4,all,0.002732177362842107,0.002732177362842107
150801,Mwanza District Hospital,2063,4,all,0.003970846913955936,0.003970846913955936
150802,Mwazisi Health Centre,2063,4,all,0.03855024800907917,0.03855024800907917
150803,Mzambazi Rural Hospital,2063,4,all,0.0,0.0
150804,Mzandu Health Centre,2063,4,all,0.0,0.0
150805,Mzenga Health Centre,2063,4,all,0.05609804555718851,0.05609804555718851
150806,Mzimba District Hospital,2063,4,all,0.008198531356654689,0.008198531356654689
150807,Mziza Health Centre,2063,4,all,0.0,0.0
150808,Naisi Health Centre,2063,4,all,0.0,0.0
150809,Nalunga Health Centre,2063,4,all,0.0073084823591360384,0.0073084823591360384
150810,Namadzi Health Centre,2063,4,all,0.0,0.0
150811,Namalaka Health Centre,2063,4,all,0.0035535663426445587,0.0035535663426445587
150812,Namandanje Health Centre,2063,4,all,0.0,0.0
150813,Namanja Health Centre,2063,4,all,0.0,0.0
150814,Namanolo Health Centre,2063,4,all,0.0,0.0
150815,Nambazo Health Centre,2063,4,all,0.0,0.0
150816,Nambuma Health Centre,2063,4,all,0.008928105855093226,0.008928105855093226
150817,Namphungo Health Centre,2063,4,all,0.0,0.0
150818,Namulenga Health Centre,2063,4,all,0.0,0.0
150819,Namwera Health Centre,2063,4,all,0.0,0.0
150820,Nankhwali Health Centre,2063,4,all,0.006250283350766683,0.006250283350766683
150821,Nathenje Health Centre,2063,4,all,0.006348999387073473,0.006348999387073473
150822,Nayuchi Health Centre,2063,4,all,0.0,0.0
150823,Ndakwela Health Centre,2063,4,all,0.0,0.0
150824,Ndamera Health Centre,2063,4,all,0.0,0.0
150825,Ndaula Health Centre,2063,4,all,0.006708661002953246,0.006708661002953246
150826,Neno District Hospital,2063,4,all,0.02744718005091844,0.02744718005091844
150827,Ng'onga Health Centre,2063,4,all,0.0,0.0
150828,Ngabu Rural Hospital,2063,4,all,0.0,0.0
150829,Ngala Health Centre,2063,4,all,0.0,0.0
150830,Ngana Health Centre,2063,4,all,0.009424795494675028,0.009424795494675028
150831,Ngapani Health Centre,2063,4,all,0.0,0.0
150832,Ngodzi Health Centre,2063,4,all,0.0,0.0
150833,Ngoni Health Centre,2063,4,all,0.009820135312901372,0.009820135312901372
150834,Ngwelero Health Centre,2063,4,all,0.0,0.0
150835,Nkasala Health Centre,2063,4,all,0.0,0.0
150836,Nkhata Bay District Hospital,2063,4,all,0.11886703819023486,0.11886703819023486
150837,Nkhotakota District Hospital,2063,4,all,0.04918553165483929,0.04918553165483929
150838,Nkhulambe Health Centre,2063,4,all,0.0,0.0
150839,Nkhunga Health Centre,2063,4,all,0.0,0.0
150840,Nkhwazi Health Centre,2063,4,all,0.0,0.0
150841,Nkomaula Health Centre,2063,4,all,0.0,0.0
150842,Nkula Health Centre,2063,4,all,0.0,0.0
150843,Nsanama Health Centre,2063,4,all,0.0,0.0
150844,Nsanje District Hospital,2063,4,all,0.0,0.0
150845,Nsiyaludzu Health Centre,2063,4,all,0.0,0.0
150846,Ntaja Health Centre,2063,4,all,0.0,0.0
150847,Ntcheu District Hospital,2063,4,all,0.018316834331687393,0.018316834331687393
150848,Ntchisi District Hospital,2063,4,all,0.003926112750388659,0.003926112750388659
150849,Nthalire Health Centre,2063,4,all,0.07365357229383766,0.07365357229383766
150850,Nthungwa Health Centre,2063,4,all,0.024529800472370505,0.024529800472370505
150851,Nyambi Health Centre,2063,4,all,0.0,0.0
150852,Nyamithuthu Health Centre,2063,4,all,0.0,0.0
150853,Nyungwe Health Centre,2063,4,all,0.014440698635915145,0.014440698635915145
150854,Nzama Health Centre,2063,4,all,0.0,0.0
150855,Pensulo Health Centre,2063,4,all,0.014752765146294896,0.014752765146294896
150856,Phalombe Health Centre,2063,4,all,0.0,0.0
150857,Phirilongwe Health Centre,2063,4,all,0.0016208338606945435,0.0016208338606945435
150858,Phokera Health Centre,2063,4,all,0.0,0.0
150859,Raiply Clinic,2063,4,all,0.003945658726549246,0.003945658726549246
150860,Rumphi District Hospital,2063,4,all,0.028817588403293605,0.028817588403293605
150861,Salima District Hospital,2063,4,all,0.0,0.0
150862,Sankhulani Health Centre,2063,4,all,0.0,0.0
150863,Sharpe Valley Health Centre,2063,4,all,0.0,0.0
150864,Somba Health Centre,2063,4,all,0.0,0.0
150865,Sorgin Health Centre,2063,4,all,0.0,0.0
150866,South Lunzu Health Centre,2063,4,all,0.003885730619101366,0.003885730619101366
150867,Tembwe Health Centre,2063,4,all,0.01366274813880949,0.01366274813880949
150868,Thekerani Rural Hospital,2063,4,all,0.0,0.0
150869,Thembe Health Centre,2063,4,all,0.0,0.0
150870,Thomas Health Centre,2063,4,all,0.0,0.0
150871,Thonje Health Centre,2063,4,all,0.0,0.0
150872,Thumbwe Health Centre,2063,4,all,0.018406087018082457,0.018406087018082457
150873,Thunduwike Health Centre,2063,4,all,0.0,0.0
150874,Thyolo District Hospital,2063,4,all,0.0020070867778988247,0.0020070867778988247
150875,Usisya Health Centre,2063,4,all,0.065366611121805,0.065366611121805
150876,Utale 1 Health Centre,2063,4,all,0.0,0.0
150877,Utale 2 Health Centre,2063,4,all,0.0,0.0
150878,Wiliro Health Centre,2063,4,all,0.0,0.0
150879,Wimbe Health Centre,2063,4,all,0.0,0.0
150880,Area 30 Police Clinic,2063,5,all,0.0011606590019186624,0.0011606590019186624
150881,Balaka District Hospital,2063,5,all,0.0,0.0
150882,Bangwe Health Centre,2063,5,all,0.0,0.0
150883,Benga Health Centre,2063,5,all,0.0,0.0
150884,Bilira Health Centre,2063,5,all,0.0,0.0
150885,Bolero Rural Hospital,2063,5,all,0.0,0.0
