Sex,Age_Grp,Acute glomerulonephritis,Acute hepatitis,Adverse effects of medical treatment,African trypanosomiasis,Alcohol use disorders,Alzheimer's disease and other dementias,Animal contact,Aortic aneurysm,Appendicitis,Asthma,Atrial fibrillation and flutter,Bacterial skin diseases,Bladder cancer,Brain and central nervous system cancer,Breast cancer,Cardiomyopathy and myocarditis,Cervical cancer,Chagas disease,Chronic kidney disease,Chronic obstructive pulmonary disease,Cirrhosis and other chronic liver diseases,Colon and rectum cancer,Conflict and terrorism,Congenital birth defects,Cystic echinococcosis,Cysticercosis,Decubitus ulcer,Dengue,Diabetes mellitus,Diarrheal diseases,Diphtheria,Drowning,Drug use disorders,Eating disorders,Ebola,Encephalitis,Endocarditis,"Endocrine, metabolic, blood, and immune disorders",Environmental heat and cold exposure,Esophageal cancer,Exposure to forces of nature,Exposure to mechanical forces,Falls,"Fire, heat, and hot substances",Foreign body,Gallbladder and biliary diseases,Gallbladder and biliary tract cancer,Gynecological diseases,HIV/AIDS,Hemoglobinopathies and hemolytic anemias,Hodgkin lymphoma,Hypertensive heart disease,Idiopathic epilepsy,Inflammatory bowel disease,"Inguinal, femoral, and abdominal hernia",Interpersonal violence,Interstitial lung disease and pulmonary sarcoidosis,Intestinal nematode infections,Invasive Non-typhoidal Salmonella (iNTS),Ischemic heart disease,Kidney cancer,Larynx cancer,Leishmaniasis,Leukemia,Lip and oral cavity cancer,Liver cancer,Lower extremity peripheral arterial disease,Lower respiratory infections,Malaria,Malignant skin melanoma,Maternal disorders,Measles,Meningitis,Mesothelioma,Motor neuron disease,Multiple myeloma,Multiple sclerosis,Nasopharynx cancer,Neonatal disorders,Non-Hodgkin lymphoma,Non-melanoma skin cancer,Non-rheumatic valvular heart disease,Other cardiovascular and circulatory diseases,Other chronic respiratory diseases,Other digestive diseases,Other intestinal infectious diseases,Other malignant neoplasms,Other musculoskeletal disorders,Other neglected tropical diseases,Other neoplasms,Other neurological disorders,Other nutritional deficiencies,Other pharynx cancer,Other skin and subcutaneous diseases,Other transport injuries,Other unintentional injuries,Other unspecified infectious diseases,Otitis media,Ovarian cancer,Pancreatic cancer,Pancreatitis,Paralytic ileus and intestinal obstruction,Parkinson's disease,Pneumoconiosis,Poisonings,Police conflict and executions,Prostate cancer,Protein-energy malnutrition,Rabies,Rheumatic heart disease,Rheumatoid arthritis,Road injuries,Schistosomiasis,Self-harm,Sexually transmitted infections excluding HIV,Stomach cancer,Stroke,Sudden infant death syndrome,Testicular cancer,Tetanus,Thyroid cancer,"Tracheal, bronchus, and lung cancer",Tuberculosis,Typhoid and paratyphoid,Upper digestive system diseases,Upper respiratory infections,Urinary diseases and male infertility,Uterine cancer,Varicella and herpes zoster,Vascular intestinal disorders,Yellow fever,Zika virus,pertussis
M,10-14,0.00019125277410746277,0.0025919102587440494,0.0035334575692259765,2.2957872959958542e-05,0.0,0.0,0.00639222900643918,0.0,0.005175649602626982,0.004456831202974537,0.0,0.000101450139484624,0.0,0.005237126856620899,0.0,0.0029461514974279597,0.0,0.0,0.008910228188127641,0.0003474385175844072,0.01872831568379957,0.0003237174891584602,0.0,0.01934440696489667,0.0001083077540313106,0.00012511011308830798,1.0866472927527143e-06,2.335340739051283e-07,0.002600881946187474,0.0863884107963555,5.8759368528472256e-05,0.018521761829492854,0.0,5.935308594679814e-07,0.0,0.00033859517193902776,0.0011395102279111169,0.00131735002922234,0.0014582032608415475,0.0,0.0030835517605501566,0.005637627150010984,0.01486029138232962,0.004067578091331693,0.0038486831888972653,0.0006518667323113373,0.0,0.0,0.26706763371945563,0.007196679925710152,0.0026285798721463155,0.0,0.012573227448889295,0.0003704065976016712,0.0006886918517644245,0.006052084393573454,5.960907069785558e-05,0.00010182695779208417,0.00944049926871594,0.0,0.00046643767919801797,0.0,0.0,0.006461467867090685,0.00012182085752823967,0.00472980020140981,0.0,0.053036646147201306,0.11487888370002758,0.00023465222211266627,0.0,0.0018707996032855455,0.051297788539623294,0.0,5.534804762466343e-06,0.0,2.549612645335877e-06,0.0002771930234321182,0.0,0.004335100663471667,0.0,0.0,0.005875678707366858,0.00041254327615847496,0.0018947255078677289,0.00021332870722737547,0.042069555202800854,0.0008302180326465076,0.00015980565662572125,0.00013047640891792307,0.0023369745974432896,0.0001291409172441527,0.0,2.334986688272734e-05,0.0038530914790510036,0.006007263737137278,0.0003365134141747508,0.00021017733607324964,0.0,0.0,0.00026219993105554496,0.008510645691163856,0.0,0.0,0.005283402599259033,0.00012876491028675205,0.0,0.011264336238063657,0.0062907107094182756,0.00790991596451181,8.803899407870673e-05,0.052206912633727086,0.0010113648966795887,0.025030341511241026,0.0009417560328655856,0.0,0.006607550495107906,0.0,0.0002855136400051712,0.004254468147520465,0.00013525688469377125,0.00022760149638396019,0.021535947788164717,0.00836082590318145,0.0020590193047362645,0.000824960253804335,0.0025305896365847755,0.0,0.0012260246811877742,0.00018135561563688174,0.0,0.0,0.0019502130254546177
M,15-19,0.00010903707929369419,0.0038172177382860876,0.003134472676482554,2.6419875634468653e-05,0.0001785157420682404,0.0,0.004196116429401085,0.000632742565983423,0.0026054174702581745,0.007188844259601531,0.0,0.0031541220863925924,0.0001768486588076441,0.0028797374274525064,0.00011191463942491196,0.0028397107591118654,0.0,0.0,0.0360440844560086,0.0021922841450668197,0.029077150520650578,0.0004232771047718331,0.0,0.010535697111904895,6.567484814466054e-05,0.00016325976650063785,1.4784684297621436e-06,4.634024285562875e-06,0.006098157441529023,0.08296721983053452,2.18301144460377e-05,0.010398635319890734,0.0007629888945353576,6.670867562716285e-06,0.0,0.0037887254823525626,0.0014470253236321244,0.0008772636826121184,0.0032772160490461403,0.0,0.0023305798876762838,0.010924206257834624,0.005149286957373496,0.004050747051802912,0.00708877954487716,0.000525070211634791,0.0,0.0,0.11595704419276827,0.005058150115075118,0.0018123499497345735,0.0009852697658716638,0.022548902938534197,0.0003318748030284996,0.0005753109130977219,0.02564696050200991,0.00018066445537923584,3.553578228591067e-05,0.00568126076927651,0.014419116279325852,0.00021247670910568592,0.0,0.0,0.006526256582301005,0.00028746725807629007,0.0008212362821060135,0.0,0.04276508466294333,0.06393704313084159,0.00042687170286818,0.0,0.0005082558309179561,0.054586648474074025,0.0,6.7997047678440306e-06,0.0,7.670197495825713e-06,0.00018027542926803125,0.0,0.004698105551610289,0.0,0.0010772931098807059,0.00460123949908404,0.0013786440117460146,0.0012187118312633664,0.00010607993852380967,0.036241969398779064,0.0009124244865028429,7.363770155928804e-05,9.605674493058976e-05,0.0029939961614478252,0.00021718802352025272,0.0,2.498083124916909e-05,0.00696943969260483,0.008450695827837636,0.0002684558368212568,0.00011203092924367377,0.0,9.15267338006038e-05,0.0008083738733609947,0.01064898101858736,0.0,4.908721972945274e-05,0.004867146582958262,0.00010420203962679839,0.0,0.008164605870074913,0.0035500710344134045,0.007182264938859808,4.7182342797176776e-05,0.10725378515983652,0.0015557686977591204,0.04103523214713681,0.0006452985430004026,0.00012207267013171545,0.017667492466157418,0.0,0.000550819717793271,0.0077262981249362015,0.00013330005450294633,0.0001694943690887604,0.08447205012897943,0.004610833640581185,0.005968316509046735,0.0004204731920772175,0.008645240597187706,0.0,0.0004875761205961772,0.00015666926575914712,0.0,0.0,0.000653300162159682
M,20-24,6.440216012204511e-05,0.007578251193776275,0.00314187091457221,1.6745496160713575e-05,0.000391657224686109,0.0,0.0035195869014362537,0.000655014937545135,0.0015906020946575609,0.008165571543173662,0.0,0.0005579156092789432,0.00020023803715544112,0.0019529535001999302,9.855193920671022e-05,0.0030004282625968734,0.0,0.0,0.024863596252636372,0.0026442175675496222,0.034325667043440165,0.000681299822351575,0.0,0.005961875752799966,6.394548471498203e-05,0.0002283361487151323,1.2672478869134892e-06,5.161254631956256e-06,0.011590130303095492,0.07370237953964796,1.0743350630492865e-05,0.007735783225610653,0.0010451788891782305,5.7963290362476874e-06,0.0,0.00021388822522262565,0.001599135322165495,0.0005927792629307572,0.004018392258143338,0.0010155736853876582,0.0018969713388136964,0.011707439490759712,0.005828369219694075,0.004466706218989663,0.008501980437364868,0.0006982537915830501,5.776892984576137e-05,0.0,0.1004576738629326,0.0035448025090838685,0.0018596307748202706,0.0015790717665554524,0.015935193196795105,0.0004214002835133465,0.0004549055383699203,0.028526416897473553,0.0002963558344877962,2.0697728287960946e-05,0.006914628605532551,0.010898250116464815,0.00021370660517763845,5.761347938248538e-05,0.0,0.004940467322447693,0.0002971090186584528,0.0008577971466795851,0.0,0.039233492771591515,0.059230286753925165,0.0006244149462429393,0.0,0.00019018359397629357,0.044281287865334355,6.113931779273595e-05,5.400413894475273e-06,5.9443699707811046e-05,4.797311501337521e-05,0.00017626960426432293,0.0,0.0037108641442825598,0.00010387712629230065,0.0008064227523915408,0.003862653579625903,0.0017114266037883987,0.0011925534446719115,8.052528954427474e-05,0.03340324435081544,0.0006703901057608869,6.861365220415856e-05,6.499248795295635e-05,0.0014979623436640545,0.00035421336712234737,5.751546891155881e-05,9.803536608657708e-06,0.008391289526286375,0.00830150783015933,0.00022872575831247484,5.818250542984631e-05,0.0,8.759979979006909e-05,0.0017668459068599933,0.007080058131699513,8.685289020699979e-06,6.586615348424498e-05,0.005518473847791935,7.906626363187483e-05,0.00017159700955014564,0.010259565339523394,0.0022187759519627813,0.002549787950758968,3.296656490949139e-05,0.10620642851890452,0.0022397677449431425,0.052127206004470635,0.00030871380140205253,0.0002568658568396362,0.025664947437136782,0.0,0.0012346243951274094,0.004392769639857756,0.00022980040354125404,0.00026503220711017857,0.13475620608280425,0.0021121860682895206,0.009783952303456033,0.00024920629704980226,0.009253045029773643,0.0,0.0003328758292948538,0.00023855142825199963,0.0,0.0,0.00035172989313823634
M,25-29,7.246087505707635e-05,0.00787552183229516,0.0027290843989939704,1.6130156745563953e-05,0.0029884218738916294,0.0,0.002967628276839835,0.0008808525953065436,0.0015641452932304567,0.005779670778249801,0.0,0.00018287411629672211,0.00034820829414473924,0.0019260613657964504,0.0001053391163968228,0.004005410901848555,0.0,0.0,0.01795025848467052,0.002054360064360878,0.04907047383369796,0.0011958519198728753,0.0,0.004119367275061796,7.575190622813287e-05,0.0002752177802691384,5.915046945881996e-07,6.165575171233225e-06,0.007413844080704846,0.06169641646735811,7.890996436640424e-06,0.005034595574510099,0.0015282508191576,2.3623222015188214e-06,0.0,0.0012493431141440859,0.001764229528769441,0.0005263383878412488,0.0028015521098624856,0.0018341574777010921,0.001755220567329488,0.009327135305257011,0.004484290139571543,0.003729252474622371,0.005854595963363336,0.0008923352184019551,5.063922821271603e-05,0.0,0.15676799559736512,0.0024922467906006393,0.0019276365325420117,0.0026313507296394614,0.015758645952458177,0.0006302442044654438,0.000582269038544277,0.020140207699989303,0.0002333485207225338,1.5019324288151272e-05,0.00756741574151299,0.01584372744814364,0.00035681536608671424,4.076794340217342e-05,0.0,0.0037756305737957747,0.00043462070832201897,0.0008037578035333631,0.0,0.04143697433891168,0.0461526213650878,0.0009444061693090247,0.0,7.644395640449319e-05,0.025122434300233965,7.970324626637992e-05,3.023219192358751e-06,6.574949811441575e-05,8.340519572686086e-05,0.00021346972411627444,0.0,0.002113905642185534,0.0001245311411643869,0.000708491595666884,0.004085264347677219,0.0009436158854498103,0.0013755187561754643,2.881555821635192e-05,0.0299707722535812,0.0004919381826525166,5.6661082850871276e-05,5.590651722727896e-05,0.0007402371743609644,0.0003900508106879717,4.015764055859908e-05,6.146634503868311e-06,0.007171762768031642,0.006332768874832217,0.0003563867817280772,3.831257779132678e-05,0.0,0.00020473825960280658,0.0030610986011208006,0.008542814931610814,1.7036257158471764e-05,4.539244965775108e-05,0.004927346618300292,5.6889639181006995e-05,0.0001877695869802692,0.00900964437675799,0.0008992488553220519,0.001393708895358387,3.2564451143241487e-05,0.06932871343109312,0.0027258092795700802,0.04808001576683765,0.0001770459869540856,0.00048802127623996314,0.020041395289984814,0.0,0.0014227808363185257,0.003499931679475626,0.0002878301666982121,0.00043211649380494666,0.1919483381148947,0.0011780303998605848,0.012592129271406684,0.00022472072115657614,0.0030117983062167104,0.0,0.0003341403739927197,0.00030537379415678727,0.0,0.0,0.00019008268046044542
M,30-34,6.287843227623598e-05,0.005882437080040354,0.0022843318004507973,1.1729594278100063e-05,0.0028347134529115936,0.0,0.002420948749951406,0.0008776945437269563,0.0013929113878927493,0.006548917107172848,5.5038642584663055e-05,0.0008130044496250674,0.0005760347552480441,0.0017681981014859682,0.00012124271203095757,0.004334052074364207,0.0,0.0,0.010501277928775685,0.0032960534863170905,0.039323612574159915,0.0018593458614228388,0.0,0.0022363540075336775,7.072969062561873e-05,0.00023651019713613603,6.108086469915991e-07,6.167692895047698e-06,0.00977754509625294,0.05207106167658177,6.51580225362611e-06,0.0034830597012009013,0.002201620017966485,2.2202522149016033e-06,0.0,0.00011725594381430294,0.0015189679814097035,0.000995197936634333,0.0018444889030890738,0.00404536014546829,0.0011884055058487312,0.00620504977289524,0.0038516993016954777,0.003107199628271484,0.003982386862967399,0.0010680292513496673,0.00010267573927840725,0.0,0.24713217186756625,0.001621649315279274,0.0014391869820217758,0.004159705266135465,0.007831301674021813,0.0007366362344231724,0.0005228849450939607,0.01183160908353112,0.0003292970834014278,1.4316783570803267e-05,0.005368476823330686,0.02435529843193938,0.0005347599417255629,9.292552855398748e-05,0.0,0.002740622784191857,0.000644499500023158,0.0007885992890230237,0.0,0.03450124425388275,0.03944669823694819,0.0012382145872743345,0.0,3.6441809394100075e-05,0.02599427996953044,7.245068672109915e-05,5.382345310491966e-06,0.00013864777905224054,0.00012131720999078079,0.0002770303123174227,0.0,0.0021178149441430593,0.00016736325959263416,0.0006458500159561642,0.003457768621407666,0.0012050968314639982,0.0013987120974923775,4.9235135607182356e-05,0.02506529881674509,0.0004305070732244118,3.404877026481755e-05,5.7657977169156504e-05,0.0004331215181352378,0.0004463825838962625,4.752073677794961e-05,7.4248922476699524e-06,0.005864190335674506,0.004710728960295169,0.0003093642801289487,2.1795069104397494e-05,0.0,0.00048187767975626573,0.0033445188846415153,0.014972018366084585,1.881319559855591e-05,8.455823569164292e-05,0.003930154409744516,3.7258163569841436e-05,0.00016366617142051244,0.008437621411982022,0.000673748510009028,0.000862383922902752,3.459189350073782e-05,0.04498894366834144,0.0025998045210457654,0.03380781852423654,0.0014679899100085044,0.0009446496188774072,0.020899264566982385,0.0,0.0010960414636754792,0.002339610808791816,0.00021916356370375544,0.0008962537569572761,0.20025882871646003,0.0006260347592945309,0.009288480194760642,0.0002224054736777701,0.005069784360922909,0.0,0.00034737453102244565,0.00023787319672027914,0.0,0.0,0.00011940222529193798
M,35-39,9.12408549218636e-05,0.00468178821257522,0.0019427853019268848,9.18411093410854e-06,0.0018518077166562608,0.0,0.002284420290032336,0.0010292119707680694,0.001083430593798275,0.00506961160255451,5.3709251189191175e-05,0.00012327944430323316,0.0008288171927881145,0.001725662625329826,0.00021746338859272363,0.004554114729807768,0.0,0.0,0.011902270655037479,0.002920787960864944,0.05100837248917518,0.0023602532108727664,0.0,0.0016151737783845334,6.124989570876936e-05,0.00017087510086571811,8.07914346005417e-07,5.093283966991884e-06,0.011153344023647318,0.045112737837471606,5.303768509780973e-06,0.002746087145827141,0.0021607017584254463,1.4438042128925939e-06,0.0,8.643039702080336e-05,0.001352267360980131,0.000440796014804565,0.0015582036006372315,0.009139626307138451,0.0008606060913121947,0.005328192292558418,0.004447322988781193,0.0030431598867549105,0.0031048103685979364,0.0011041353193886549,0.00016602693530946532,0.0,0.3051247188671694,0.00116334960408975,0.0010605672261132344,0.0058023593806709834,0.004786458551443279,0.0005128347688940166,0.0005322821608095091,0.007691489158543002,0.00028374215367233676,1.0796826784474362e-05,0.003382785155522903,0.033267760690694155,0.0008700609648803791,0.0002172000706399262,0.0,0.0023288508914834074,0.0009375054190033879,0.0008653961469206682,0.0,0.033032346827577524,0.03950241548288145,0.0014596538303599327,0.0,1.8022834008487967e-05,0.024497221625163056,9.392373223412678e-05,9.198377023789903e-06,0.00023114775119808343,0.0001515189661139514,0.0003996458209814229,0.0,0.00218807426306699,0.00019362638604999746,0.0006945203099315749,0.003226330609823999,0.0008009699118146504,0.0013307518573772777,1.9829913267136096e-05,0.017116249704030344,0.0004848474636969992,2.9367139321183312e-05,5.4677093863180424e-05,0.0003809332814999375,0.00037203498420562833,9.945524971116916e-05,8.730214533024076e-06,0.004370058356176303,0.003711796176307169,0.0003258768097679313,2.1141682694280593e-05,0.0,0.0007954948803032847,0.003222462038631013,0.014112380121155973,2.4744117251402285e-05,0.00010647600098866305,0.0035889640746730373,2.56225774662614e-05,0.00017701869559061254,0.005714883296039229,0.0005348361534875445,0.0009399000875875425,6.261245826834642e-05,0.032404110549283126,0.002815097545784738,0.028025061142523004,0.0003223726666238977,0.0013603943746085733,0.021939228618271803,0.0,0.0006807361780003408,0.002202280994790349,0.00021832960542309644,0.001527293222020415,0.17501377604922705,0.0003289107981377439,0.00757479588874404,0.00021875204826123963,0.004400047263013514,0.0,0.00022952053875022955,0.00030454330597191366,0.0,0.0,6.42225403280434e-05
M,40-44,8.19769955377156e-05,0.00481261176085731,0.0017827638542350572,4.984015447113989e-06,0.003041347560868891,0.0001755783265768098,0.0022601427543955527,0.0010751132054644572,0.0011006389166186882,0.005554062928843248,0.00021115185274666064,0.00021960227940590027,0.0018780197196013528,0.001689973180251393,0.00040935135730192906,0.004969434223292339,0.0,0.0,0.01223077645611885,0.004541511602737153,0.06789994295094354,0.0030848605790303766,0.0,0.0011904769005462845,4.7768087065514385e-05,0.00012641853706190297,9.077058828855356e-06,3.70599359786488e-06,0.013935644890848498,0.04256034678673672,6.127961313129131e-06,0.002297837040332785,0.0012603451654555821,1.958560926586105e-06,0.0,0.0014996440297896784,0.0012027818911695715,0.00041965408661835153,0.0012255831864090216,0.021359288709617175,0.0005477562963545843,0.0036927772147068425,0.004408891473929782,0.002764955183908126,0.0025358299826786163,0.0014422444172737423,0.0002560070883958149,0.0,0.2987729504465165,0.0009567706206983339,0.0008088279055421708,0.008238557224372863,0.00467476786910597,0.0006333970545857306,0.0007590696728711886,0.004696060214829187,0.00039225180179368937,6.6869442098036005e-06,0.0021130955041317795,0.039238560156685996,0.0012346735707789759,0.0005150658068138459,0.0,0.0021483301807839997,0.0017475347109614132,0.0012923281646387594,0.00018298157237070346,0.03438591939218482,0.0365520319729811,0.0015454977150505687,0.0,1.0992131846024498e-05,0.015120987526891803,0.00010467492007311938,1.1214396826772271e-05,0.0003906252681279087,0.00018985445753270388,0.0005804220288514756,0.0,0.002555866124349341,0.00026839985456310827,0.0007468633462715735,0.0032174635480276955,0.0008746381449384677,0.001692768715361855,1.8164076438145524e-05,0.021052986838534002,0.0004466644546177389,3.270107951363214e-05,7.6135737565887e-05,0.00036860546393172126,0.00040422124937553586,0.00022326452692429698,1.7088774759301764e-05,0.002979811059032286,0.0029586725467687356,0.0002307150556498306,2.8395451175277035e-05,0.0,0.0012565149565392363,0.003537668470026354,0.015292837162189642,0.0002034143872912561,0.00015639475668100745,0.0037917079392193456,1.7833439780182472e-05,0.0004508462797978896,0.005875584876547787,0.00045774262017904334,0.0007590095990508319,7.701309592887804e-05,0.025755571219929278,0.0027170608973378276,0.023857450039958095,0.0003419972745131245,0.0019856372094711437,0.041149553977684994,0.0,0.0004084677343435274,0.002066736648366485,0.0002059616994757524,0.0025325914061418947,0.14045997382205522,0.000218338125896195,0.007161519604149356,0.00026260259916151794,0.003074338774235477,0.0,0.0001158735458863674,0.0004273435814667734,0.0,0.0,6.589391300045868e-05
M,45-49,5.9808762950365836e-05,0.0038698625681742797,0.001798284550307,3.831610628494034e-06,0.0046519906679588,0.0007046340291256297,0.002483475600899448,0.0013600538297236862,0.0009407049197599378,0.006441050984553813,0.000280509991611073,0.0012976932176547657,0.002985399014365777,0.0014817372947704644,0.0007231807556285287,0.005900056500214474,0.0,0.0,0.010812699876295871,0.007173541528874994,0.06816376855049569,0.003969879861421603,0.0,0.0006609356739245433,4.052886880387298e-05,9.590997362807739e-05,2.0609028205563074e-05,1.335131266071018e-06,0.02255814187891582,0.04208972841557805,7.92335909543741e-06,0.001986492865799502,0.00040996577534130866,1.264978581636873e-06,0.0,6.396930469184299e-05,0.0011474305506396446,0.00036327831425012205,0.0011037339177785571,0.028803740137063025,0.0003782396103016875,0.004065590144853284,0.0046486686272676995,0.002789907088525612,0.002218781821982691,0.0015135583540422308,0.00035575156110499674,0.0,0.26676685356195556,0.0007984885459429851,0.0005655426050350763,0.011808959520293887,0.0014548257313528842,0.0005911812041849437,0.0008565950483811075,0.002643614177526776,0.00047591737773308924,5.242273571227737e-06,0.0012827533134548254,0.05679439915489689,0.0020897860240691297,0.0007685748064236494,0.0,0.0022533199818326245,0.002365095808587701,0.001838152562457749,0.00026002539432183505,0.03957583220454992,0.03044915152391134,0.001427663015889153,0.0,7.224743834195734e-06,0.014858872848279244,0.00014146689306378333,1.9234964907411607e-05,0.0004925528825029551,0.00018312842998340924,0.0006570610948942288,0.0,0.002467132951685034,0.0003177318196528342,0.0007897121883907417,0.00352019963597606,0.0009748558219409886,0.001817179369892394,1.0019194445365615e-05,0.017798356471150113,0.00037303484070397096,2.9652919719929447e-05,9.660070737281267e-05,0.00037098612856989227,0.00034594470951306976,0.0004049884569442519,2.879155309535959e-05,0.002078339118739255,0.002623524833143246,0.00020819176020877718,3.0375208675055432e-05,0.0,0.001789677661458535,0.003216591609246691,0.009671614865773186,0.00038801891430679993,0.00024374640926096155,0.0038825116877949013,1.2531744686213894e-05,0.0012973649311557548,0.0068498264124696165,0.0012099044020809555,0.0006321379153212156,9.157436914621013e-05,0.023437366269838437,0.00256558849593726,0.02248281541208272,0.00028575546872401593,0.0025076594057239178,0.04559388911968827,0.0,0.00021668699762896176,0.003122510413080864,0.0002303934044946213,0.004233735448188902,0.13402261671709617,0.00018345696138613672,0.010312967744448235,0.0002844533786779657,0.004421421279667159,0.0,9.928336459799374e-05,0.0005250390407474352,0.0,0.0,4.4077274576975724e-05
M,5-9,0.0003299157891106291,0.002502670034175863,0.004090401681352857,1.7429300081044606e-05,0.0,0.0,0.007238813818455581,0.0,0.004731871915293796,0.0032934513910024502,0.0,8.420835199673921e-05,0.0,0.006284108039106655,0.0,0.0026646868028878255,0.0,0.0,0.007254192881648127,0.00040043616170519795,0.012591036416489744,0.0002669492702745337,0.0,0.025226449777037776,0.00016372095817152878,9.352774852342902e-05,8.942118673372924e-07,7.712651802122577e-06,0.002594149226012269,0.14979655794619207,0.00011801183928311915,0.020869080827037714,0.0,9.050252749163154e-07,0.0,0.0009372575029341187,0.0005003153441122896,0.0011813922650213394,0.0014018367905465703,0.0,0.002246435501315691,0.005572723190705803,0.012075830822566138,0.005836491682345874,0.0035791735662146374,0.000406541111062279,0.0,0.0,0.18633214187896444,0.006499481508363281,0.0021123404358831302,0.0,0.0055445640605097084,0.0003738786607950643,0.0009034007889774784,0.003928222668318274,8.468973286890235e-05,0.0003684270033905701,0.02432947990648888,0.0,0.002084268207927991,0.0,0.0,0.005821580417128268,0.00010751253492395434,0.003333107539114985,0.0,0.07244561731649903,0.12951994286529014,0.0001483824896198487,0.0,0.006544461542902096,0.06053253528198387,0.0,1.451071346768521e-06,0.0,1.3415507906463249e-06,0.00011897080963589486,0.0,0.004538865620717985,0.0,0.0,0.00415779498583881,0.0005312037866811918,0.001842151464110762,0.0002901988789952107,0.03145694957337748,0.0005309947884604545,0.0002511719224498241,0.00010955301421302725,0.0014477776537836816,0.00017436938690612323,0.0,2.5696941044952838e-05,0.0031062143249190426,0.005081572794185972,0.00040152246669809556,0.0002315350348546129,0.0,0.0,0.0001748376089082447,0.007867518764288749,0.0,0.0,0.005451707260918266,0.00011025642233643633,0.0,0.026210428733057102,0.004648566483165815,0.002615693120152952,6.099837097649711e-05,0.04938845124840563,0.0005039160056646454,0.0,0.0025347649102698344,0.0,0.003975391125445869,0.0,0.00024377392683374153,0.0028583253454361316,0.00011195495578230276,0.0,0.017772094210314636,0.008557235312154224,0.0017932319224309642,0.0015402421427900411,0.001575223310374475,0.0,0.0035579537358167855,0.00021907946553444287,0.0,0.0,0.008555804868373582
M,50-54,5.9690281683576014e-05,0.0028227629796007867,0.0015985550697077307,2.4015403704133905e-06,0.0038618866669151877,0.0009238705448318202,0.0029886691258492744,0.0014332587449118995,0.0010080387654845654,0.006097015085545279,0.00039914188035816396,0.0003836884527974104,0.004399489340259033,0.0014911585671715283,0.0010989822525463828,0.005320842432651712,0.0,0.0,0.01357476412367066,0.010090539910653397,0.06990731544796093,0.004496120513449781,0.0,0.0005164362597845651,3.3861382533124676e-05,6.98592070042576e-05,2.052716451250152e-05,7.560483818415325e-07,0.036611689047658526,0.041545532324557585,5.6733100594753826e-06,0.0017270548153074789,0.00016956164146713674,0.0,0.0,4.3160615537417674e-05,0.000996060660272376,0.0006169560127192019,0.0006557655882089194,0.04310445000966765,0.0002946456840690423,0.003108236453644574,0.0057227587200861,0.0025722560328904293,0.0013799628517587067,0.001960571530109011,0.00047382822780232353,0.0,0.20360887406361974,0.0007516103592535165,0.0004315998286629318,0.013568811806829891,0.0008917864390598144,0.000623553362013351,0.0012792202708391284,0.0018897003899041036,0.000502485001657343,4.272052189066031e-06,0.0010207184135523797,0.06627718733920379,0.0026963813778139323,0.0010394759768579352,0.0,0.00225427937881415,0.0024451187111716737,0.0025446706877739742,0.0004424995978307395,0.043168711580447036,0.036499195544744005,0.0013794839980629755,0.0,4.470714493775494e-06,0.014464858930024874,0.00016756771360286119,1.8273182440618896e-05,0.0006169200973354582,0.00015746215270846274,0.0006671607503683965,0.0,0.0033926736909571445,0.0004106809410205534,0.0008369011202124517,0.003405342423648203,0.0007747314647075747,0.0022009410360713947,8.58173473594314e-06,0.01519344499534219,0.00041415285710853637,2.5516766378694153e-05,0.00011731634690691773,0.0003544384779375746,0.0006320863841415152,0.00044671676373259626,2.3018769592301015e-05,0.0015673422587814544,0.0019481536582917883,0.00033579440116665636,3.682484053849815e-05,0.0,0.00236017645602217,0.002674689109771066,0.005860755844427575,0.0005911383929999812,0.00028411659785370594,0.003622917781630274,8.888144098009506e-06,0.0032680246047215415,0.007078670375156214,0.00026339967638567484,0.0007723086776232732,0.00018959623442026528,0.023798417769237766,0.002502458724571496,0.020224772406617415,0.0006570214665758092,0.00312812701311575,0.06328846025712376,0.0,0.00012130893392636818,0.001711331180569667,0.0002630448708874476,0.005894044693639508,0.1290088377922813,0.00013566303098881086,0.009425835970722947,0.00020371859568928694,0.006659532136119973,0.0,9.208184100631723e-05,0.0007548114424243758,0.0,0.0,2.7046012392232045e-05
