Year,Sex,Age_Grp,Variant,Count
2019,M,75-79,GBD_Est,3359.727641600954
2019,M,80-84,GBD_Est,2227.7894119919706
2019,M,85-89,GBD_Est,1165.538999896188
2019,M,90-94,GBD_Est,441.54385216574957
1990,F,0-4,GBD_Lower,23101.982123125465
1990,F,10-14,GBD_Lower,298.1389895298014
1990,F,15-19,GBD_Lower,665.3694717228839
1990,F,20-24,GBD_Lower,1090.6918842935477
1990,F,25-29,GBD_Lower,1168.2378492680652
1990,F,30-34,GBD_Lower,1083.887312035943
1990,F,35-39,GBD_Lower,895.3348429362484
1990,F,40-44,GBD_Lower,864.351491110108
1990,F,45-49,GBD_Lower,901.9757383679845
1990,F,5-9,GBD_Lower,604.2510160598442
1990,F,50-54,GBD_Lower,969.7072059134692
1990,F,55-59,GBD_Lower,1038.697241744957
1990,F,60-64,GBD_Lower,1287.3699377052394
1990,F,65-69,GBD_Lower,1483.5894914881885
1990,F,70-74,GBD_Lower,1568.064823434792
1990,F,75-79,GBD_Lower,1244.2014386665937
1990,F,80-84,GBD_Lower,794.9478367291701
1990,F,85-89,GBD_Lower,386.61316620656277
1990,F,90-94,GBD_Lower,154.06626104004482
1990,M,0-4,GBD_Lower,26403.686720203736
1990,M,10-14,GBD_Lower,430.18554628225155
1990,M,15-19,GBD_Lower,541.0235321789851
1990,M,20-24,GBD_Lower,686.9874235329405
1990,M,25-29,GBD_Lower,846.9285781452649
1990,M,30-34,GBD_Lower,967.757339841744
1990,M,35-39,GBD_Lower,995.3020082486782
1990,M,40-44,GBD_Lower,1045.2004132414802
1990,M,45-49,GBD_Lower,1077.1087281798796
1990,M,5-9,GBD_Lower,779.1781437025722
1990,M,50-54,GBD_Lower,1242.3493196835484
1990,M,55-59,GBD_Lower,1395.27068704536
1990,M,60-64,GBD_Lower,1680.222992621227
1990,M,65-69,GBD_Lower,1906.3477361815396
1990,M,70-74,GBD_Lower,1826.140036610323
1990,M,75-79,GBD_Lower,1343.1487031545216
1990,M,80-84,GBD_Lower,860.3844028716422
1990,M,85-89,GBD_Lower,415.4006193329531
1990,M,90-94,GBD_Lower,144.59917489344824
1991,F,0-4,GBD_Lower,23664.961667057436
1991,F,10-14,GBD_Lower,327.4269741612227
1991,F,15-19,GBD_Lower,724.9488990616194
1991,F,20-24,GBD_Lower,1333.1519321278256
1991,F,25-29,GBD_Lower,1434.038193661181
1991,F,30-34,GBD_Lower,1324.949589918887
1991,F,35-39,GBD_Lower,1038.0970218254784
1991,F,40-44,GBD_Lower,976.3370847139934
1991,F,45-49,GBD_Lower,1018.6606699761269
1991,F,5-9,GBD_Lower,630.4339235400598
1991,F,50-54,GBD_Lower,1050.7013237823073
1991,F,55-59,GBD_Lower,1076.2135594839106
1991,F,60-64,GBD_Lower,1308.8363618438182
1991,F,65-69,GBD_Lower,1518.1184571244441
1991,F,70-74,GBD_Lower,1643.8626330052741
1991,F,75-79,GBD_Lower,1286.2274295115226
1991,F,80-84,GBD_Lower,832.1870351595674
1991,F,85-89,GBD_Lower,397.6376720151109
1991,F,90-94,GBD_Lower,156.61916120273352
1991,M,0-4,GBD_Lower,26917.274081333977
1991,M,10-14,GBD_Lower,477.1061360513121
1991,M,15-19,GBD_Lower,603.7225823794547
1991,M,20-24,GBD_Lower,780.4846101487976
1991,M,25-29,GBD_Lower,1021.0602393554941
1991,M,30-34,GBD_Lower,1181.4520028560999
1991,M,35-39,GBD_Lower,1195.4648156574842
1991,M,40-44,GBD_Lower,1213.0521558721869
1991,M,45-49,GBD_Lower,1217.3116904364997
1991,M,5-9,GBD_Lower,816.472529107811
1991,M,50-54,GBD_Lower,1344.3452164595806
1991,M,55-59,GBD_Lower,1472.440916018695
1991,M,60-64,GBD_Lower,1752.9761002372281
1991,M,65-69,GBD_Lower,1971.0275454911161
1991,M,70-74,GBD_Lower,1928.7491613902507
1991,M,75-79,GBD_Lower,1404.9655391506767
1991,M,80-84,GBD_Lower,880.744918170349
1991,M,85-89,GBD_Lower,427.23827561390976
1991,M,90-94,GBD_Lower,149.94870125704432
1992,F,0-4,GBD_Lower,23944.76588948942
1992,F,10-14,GBD_Lower,310.89006680960654
1992,F,15-19,GBD_Lower,755.3594786849885
1992,F,20-24,GBD_Lower,1519.4841529868174
1992,F,25-29,GBD_Lower,1693.1678654775014
1992,F,30-34,GBD_Lower,1597.5052400417853
1992,F,35-39,GBD_Lower,1204.9202301916464
1992,F,40-44,GBD_Lower,1123.0167948190099
1992,F,45-49,GBD_Lower,1168.9238171518246
1992,F,5-9,GBD_Lower,619.6107386253179
1992,F,50-54,GBD_Lower,1151.3433335336588
1992,F,55-59,GBD_Lower,1126.4300894781882
1992,F,60-64,GBD_Lower,1329.8423873161253
1992,F,65-69,GBD_Lower,1541.981264096894
1992,F,70-74,GBD_Lower,1703.618658836345
1992,F,75-79,GBD_Lower,1318.12406464297
1992,F,80-84,GBD_Lower,891.9168217391972
1992,F,85-89,GBD_Lower,406.28174080299095
1992,F,90-94,GBD_Lower,159.6843913974618
1992,M,0-4,GBD_Lower,26967.917330437194
1992,M,10-14,GBD_Lower,456.95767233919025
1992,M,15-19,GBD_Lower,597.5577527651905
1992,M,20-24,GBD_Lower,829.5716208189356
1992,M,25-29,GBD_Lower,1133.1351252235008
1992,M,30-34,GBD_Lower,1388.4344307398223
1992,M,35-39,GBD_Lower,1385.0982730101077
1992,M,40-44,GBD_Lower,1402.427221783927
1992,M,45-49,GBD_Lower,1390.0899380116768
1992,M,5-9,GBD_Lower,794.5089244726817
1992,M,50-54,GBD_Lower,1471.0695052969165
1992,M,55-59,GBD_Lower,1545.9832759332178
1992,M,60-64,GBD_Lower,1835.2560978211943
1992,M,65-69,GBD_Lower,2035.2024089453232
1992,M,70-74,GBD_Lower,2028.7914606513862
1992,M,75-79,GBD_Lower,1456.6602183203581
1992,M,80-84,GBD_Lower,917.4174809455119
1992,M,85-89,GBD_Lower,431.64189207211524
1992,M,90-94,GBD_Lower,154.83220375877764
1993,F,0-4,GBD_Lower,23975.30852191547
1993,F,10-14,GBD_Lower,316.8552861467288
1993,F,15-19,GBD_Lower,777.9869206488614
1993,F,20-24,GBD_Lower,1704.506648215532
1993,F,25-29,GBD_Lower,1937.952293315969
1993,F,30-34,GBD_Lower,1932.146531268881
1993,F,35-39,GBD_Lower,1405.9582494302556
1993,F,40-44,GBD_Lower,1314.4048621607515
1993,F,45-49,GBD_Lower,1340.2861576781524
1993,F,5-9,GBD_Lower,634.0477714562292
1993,F,50-54,GBD_Lower,1280.2535508004719
1993,F,55-59,GBD_Lower,1181.3030538060568
1993,F,60-64,GBD_Lower,1357.8636845511726
1993,F,65-69,GBD_Lower,1596.7243099185332
1993,F,70-74,GBD_Lower,1755.5323505076049
1993,F,75-79,GBD_Lower,1383.8240641817151
1993,F,80-84,GBD_Lower,935.009763851387
1993,F,85-89,GBD_Lower,422.62289590551444
1993,F,90-94,GBD_Lower,164.14419484152455
1993,M,0-4,GBD_Lower,26843.8497526562
1993,M,10-14,GBD_Lower,457.7146799325984
1993,M,15-19,GBD_Lower,604.6029697804577
1993,M,20-24,GBD_Lower,836.8646765285115
1993,M,25-29,GBD_Lower,1244.7858560038246
1993,M,30-34,GBD_Lower,1612.596063009129
1993,M,35-39,GBD_Lower,1639.6146537041207
1993,M,40-44,GBD_Lower,1624.9460984919529
1993,M,45-49,GBD_Lower,1572.7497422944116
1993,M,5-9,GBD_Lower,797.6211134558813
1993,M,50-54,GBD_Lower,1604.8154403021501
1993,M,55-59,GBD_Lower,1632.6795967520175
1993,M,60-64,GBD_Lower,1920.5372210738783
1993,M,65-69,GBD_Lower,2113.5472292503073
1993,M,70-74,GBD_Lower,2109.6131803439025
1993,M,75-79,GBD_Lower,1525.3480646246564
1993,M,80-84,GBD_Lower,943.4574209591924
1993,M,85-89,GBD_Lower,437.0831571061143
1993,M,90-94,GBD_Lower,159.496312468256
1994,F,0-4,GBD_Lower,23322.79775747572
1994,F,10-14,GBD_Lower,315.02074488132223
1994,F,15-19,GBD_Lower,784.9234860273631
1994,F,20-24,GBD_Lower,1863.2711424418248
1994,F,25-29,GBD_Lower,2200.6909393471396
1994,F,30-34,GBD_Lower,2272.615156079354
1994,F,35-39,GBD_Lower,1624.1772545764707
1994,F,40-44,GBD_Lower,1510.806519432903
1994,F,45-49,GBD_Lower,1525.9900136659655
1994,F,5-9,GBD_Lower,654.696846539255
1994,F,50-54,GBD_Lower,1453.5335154094819
1994,F,55-59,GBD_Lower,1265.0361404026207
1994,F,60-64,GBD_Lower,1410.9123401777022
1994,F,65-69,GBD_Lower,1633.1895504681358
1994,F,70-74,GBD_Lower,1819.2183912781545
1994,F,75-79,GBD_Lower,1455.110470722423
1994,F,80-84,GBD_Lower,970.611202404633
1994,F,85-89,GBD_Lower,442.93274970023265
1994,F,90-94,GBD_Lower,167.912222501049
1994,M,0-4,GBD_Lower,25962.093535715314
1994,M,10-14,GBD_Lower,458.23566819986195
1994,M,15-19,GBD_Lower,606.7584952610949
1994,M,20-24,GBD_Lower,834.2027707269273
1994,M,25-29,GBD_Lower,1317.8170741892845
1994,M,30-34,GBD_Lower,1842.124569216489
1994,M,35-39,GBD_Lower,1922.316092778488
1994,M,40-44,GBD_Lower,1902.855293626194
1994,M,45-49,GBD_Lower,1802.3347165649416
1994,M,5-9,GBD_Lower,801.1837033152777
1994,M,50-54,GBD_Lower,1784.984276783313
1994,M,55-59,GBD_Lower,1754.6362910368346
1994,M,60-64,GBD_Lower,2036.3435724556687
1994,M,65-69,GBD_Lower,2218.9067892115163
1994,M,70-74,GBD_Lower,2206.197000221558
1994,M,75-79,GBD_Lower,1609.8675649690442
1994,M,80-84,GBD_Lower,978.0781162126418
1994,M,85-89,GBD_Lower,442.46702158948005
1994,M,90-94,GBD_Lower,162.68027217114428
1995,F,0-4,GBD_Lower,23005.888708077746
1995,F,10-14,GBD_Lower,322.85418282032686
1995,F,15-19,GBD_Lower,800.2467595218285
1995,F,20-24,GBD_Lower,2007.960390170187
1995,F,25-29,GBD_Lower,2448.991150648
1995,F,30-34,GBD_Lower,2614.7788199754086
1995,F,35-39,GBD_Lower,1857.6116522421564
1995,F,40-44,GBD_Lower,1700.741042275302
1995,F,45-49,GBD_Lower,1741.2195465511797
1995,F,5-9,GBD_Lower,696.7753059124502
1995,F,50-54,GBD_Lower,1624.7108566779057
1995,F,55-59,GBD_Lower,1342.3319444951414
1995,F,60-64,GBD_Lower,1456.5505219417819
1995,F,65-69,GBD_Lower,1656.5828491422394
1995,F,70-74,GBD_Lower,1878.3036592686078
1995,F,75-79,GBD_Lower,1528.0738152680794
1995,F,80-84,GBD_Lower,1012.9411672252079
1995,F,85-89,GBD_Lower,470.3122922669544
1995,F,90-94,GBD_Lower,174.50351102728183
1995,M,0-4,GBD_Lower,25719.60685247527
1995,M,10-14,GBD_Lower,469.0783282896145
1995,M,15-19,GBD_Lower,628.8046135208659
1995,M,20-24,GBD_Lower,861.5935534029952
1995,M,25-29,GBD_Lower,1396.4784164928362
1995,M,30-34,GBD_Lower,2048.5927882227643
1995,M,35-39,GBD_Lower,2177.7068680769553
1995,M,40-44,GBD_Lower,2164.3184886110516
1995,M,45-49,GBD_Lower,2030.0099079399022
1995,M,5-9,GBD_Lower,837.4190757492753
1995,M,50-54,GBD_Lower,1972.61619057429
1995,M,55-59,GBD_Lower,1874.0737473897616
1995,M,60-64,GBD_Lower,2119.969424973425
1995,M,65-69,GBD_Lower,2304.855977212796
1995,M,70-74,GBD_Lower,2265.2633563062946
1995,M,75-79,GBD_Lower,1693.1782787911986
1995,M,80-84,GBD_Lower,1005.306855792524
1995,M,85-89,GBD_Lower,449.9529240142253
1995,M,90-94,GBD_Lower,165.84642215208507
1996,F,0-4,GBD_Lower,22717.756345101836
1996,F,10-14,GBD_Lower,334.78991688351294
1996,F,15-19,GBD_Lower,808.4752827336839
1996,F,20-24,GBD_Lower,2166.57494500571
1996,F,25-29,GBD_Lower,2777.627271778183
1996,F,30-34,GBD_Lower,3007.0711869855595
1996,F,35-39,GBD_Lower,2156.7378884562154
1996,F,40-44,GBD_Lower,1893.6386052698083
1996,F,45-49,GBD_Lower,1931.9683471927497
1996,F,5-9,GBD_Lower,751.1440118749955
1996,F,50-54,GBD_Lower,1803.7827802843522
1996,F,55-59,GBD_Lower,1441.8311438680398
1996,F,60-64,GBD_Lower,1508.8279697853393
1996,F,65-69,GBD_Lower,1688.7901794740685
1996,F,70-74,GBD_Lower,1923.7288437188142
1996,F,75-79,GBD_Lower,1615.7348598693018
1996,F,80-84,GBD_Lower,1059.2923273407691
1996,F,85-89,GBD_Lower,502.46937310136127
1996,F,90-94,GBD_Lower,182.7507770913827
1996,M,0-4,GBD_Lower,25641.303626794695
1996,M,10-14,GBD_Lower,487.7364090486148
1996,M,15-19,GBD_Lower,662.4777483546188
1996,M,20-24,GBD_Lower,914.7007186696253
1996,M,25-29,GBD_Lower,1490.9568073710311
1996,M,30-34,GBD_Lower,2256.50596483561
1996,M,35-39,GBD_Lower,2425.8822528298224
1996,M,40-44,GBD_Lower,2422.339376112858
1996,M,45-49,GBD_Lower,2261.195189795676
1996,M,5-9,GBD_Lower,891.8621208401734
1996,M,50-54,GBD_Lower,2171.3022555850434
1996,M,55-59,GBD_Lower,1996.054668996661
1996,M,60-64,GBD_Lower,2212.911847121575
1996,M,65-69,GBD_Lower,2385.8409062838145
1996,M,70-74,GBD_Lower,2316.8686738105075
1996,M,75-79,GBD_Lower,1769.90741941435
1996,M,80-84,GBD_Lower,1033.7298008296966
1996,M,85-89,GBD_Lower,459.60664347215703
1996,M,90-94,GBD_Lower,168.15679231268885
1997,F,0-4,GBD_Lower,22643.8046223478
1997,F,10-14,GBD_Lower,345.05131053376664
1997,F,15-19,GBD_Lower,810.9202660821476
1997,F,20-24,GBD_Lower,2291.156317621074
1997,F,25-29,GBD_Lower,3110.9034822884037
1997,F,30-34,GBD_Lower,3321.3040030555476
1997,F,35-39,GBD_Lower,2466.420639243313
1997,F,40-44,GBD_Lower,2132.268104075811
1997,F,45-49,GBD_Lower,2093.0112953432167
1997,F,5-9,GBD_Lower,790.3120104148588
1997,F,50-54,GBD_Lower,1976.3487037130897
1997,F,55-59,GBD_Lower,1530.1292561769699
1997,F,60-64,GBD_Lower,1539.2137184643511
1997,F,65-69,GBD_Lower,1705.4693080206273
1997,F,70-74,GBD_Lower,1949.8286818499664
1997,F,75-79,GBD_Lower,1701.6312757666753
1997,F,80-84,GBD_Lower,1101.8749583445078
1997,F,85-89,GBD_Lower,546.9786021235335
1997,F,90-94,GBD_Lower,191.49357738892226
1997,M,0-4,GBD_Lower,25734.66173570928
1997,M,10-14,GBD_Lower,508.8487878692629
1997,M,15-19,GBD_Lower,694.67273421091
1997,M,20-24,GBD_Lower,972.7721841620177
1997,M,25-29,GBD_Lower,1611.5810147893062
1997,M,30-34,GBD_Lower,2447.905231494274
1997,M,35-39,GBD_Lower,2667.2142261227145
1997,M,40-44,GBD_Lower,2683.5134363351526
1997,M,45-49,GBD_Lower,2499.2072858093875
1997,M,5-9,GBD_Lower,932.172708099578
1997,M,50-54,GBD_Lower,2372.5571161783614
1997,M,55-59,GBD_Lower,2120.3890648510232
1997,M,60-64,GBD_Lower,2267.4457142921656
1997,M,65-69,GBD_Lower,2459.5727470236784
1997,M,70-74,GBD_Lower,2357.2972898110147
1997,M,75-79,GBD_Lower,1844.3038702357414
1997,M,80-84,GBD_Lower,1055.9025650367369
1997,M,85-89,GBD_Lower,476.09501341476766
1997,M,90-94,GBD_Lower,169.08768002327676
1998,F,0-4,GBD_Lower,22549.624461165386
1998,F,10-14,GBD_Lower,365.69496880582705
1998,F,15-19,GBD_Lower,810.3327073672591
1998,F,20-24,GBD_Lower,2380.431049343912
1998,F,25-29,GBD_Lower,3454.846830435724
1998,F,30-34,GBD_Lower,3614.4749086499223
1998,F,35-39,GBD_Lower,2775.0512841741397
1998,F,40-44,GBD_Lower,2370.8248290356555
1998,F,45-49,GBD_Lower,2275.8097559341436
1998,F,5-9,GBD_Lower,852.2213757756913
1998,F,50-54,GBD_Lower,2130.6506112744355
1998,F,55-59,GBD_Lower,1617.6874506566667
1998,F,60-64,GBD_Lower,1576.112088442081
1998,F,65-69,GBD_Lower,1714.657372454597
1998,F,70-74,GBD_Lower,2008.6747279897188
1998,F,75-79,GBD_Lower,1771.5078957550143
1998,F,80-84,GBD_Lower,1164.0762013631177
1998,F,85-89,GBD_Lower,583.3381996628908
1998,F,90-94,GBD_Lower,203.48250335768935
1998,M,0-4,GBD_Lower,25940.87733724242
1998,M,10-14,GBD_Lower,537.8655843770441
1998,M,15-19,GBD_Lower,726.06769311653
1998,M,20-24,GBD_Lower,1036.1120298219507
1998,M,25-29,GBD_Lower,1699.5709391057708
1998,M,30-34,GBD_Lower,2584.612937567388
1998,M,35-39,GBD_Lower,2889.4654857841956
1998,M,40-44,GBD_Lower,2950.684781912223
1998,M,45-49,GBD_Lower,2759.8797951611277
1998,M,5-9,GBD_Lower,991.9123732041354
1998,M,50-54,GBD_Lower,2561.412858496508
1998,M,55-59,GBD_Lower,2248.8193148454416
1998,M,60-64,GBD_Lower,2327.331896399809
1998,M,65-69,GBD_Lower,2544.2064352814727
1998,M,70-74,GBD_Lower,2404.6646065366417
1998,M,75-79,GBD_Lower,1901.7257434135634
1998,M,80-84,GBD_Lower,1102.0884796695868
1998,M,85-89,GBD_Lower,485.863659932519
1998,M,90-94,GBD_Lower,170.81707620749458
1999,F,0-4,GBD_Lower,23124.725443906173
1999,F,10-14,GBD_Lower,394.6618094991122
1999,F,15-19,GBD_Lower,800.3845416995157
1999,F,20-24,GBD_Lower,2393.18072807504
1999,F,25-29,GBD_Lower,3745.1305529981546
1999,F,30-34,GBD_Lower,3888.5744562800637
1999,F,35-39,GBD_Lower,3060.3237554010216
1999,F,40-44,GBD_Lower,2565.5612664834402
1999,F,45-49,GBD_Lower,2403.9501215514497
1999,F,5-9,GBD_Lower,931.5312937659489
1999,F,50-54,GBD_Lower,2267.495868118452
1999,F,55-59,GBD_Lower,1688.7352354653374
1999,F,60-64,GBD_Lower,1592.153279365607
1999,F,65-69,GBD_Lower,1712.6663316234583
1999,F,70-74,GBD_Lower,2002.7756496238062
1999,F,75-79,GBD_Lower,1811.8559087333094
1999,F,80-84,GBD_Lower,1220.0471625200664
1999,F,85-89,GBD_Lower,610.403438861166
1999,F,90-94,GBD_Lower,216.96717422365901
1999,M,0-4,GBD_Lower,26614.77895871165
1999,M,10-14,GBD_Lower,575.1864309254711
1999,M,15-19,GBD_Lower,745.3624498695397
1999,M,20-24,GBD_Lower,1080.5272077927161
1999,M,25-29,GBD_Lower,1749.1798013819998
1999,M,30-34,GBD_Lower,2685.294443986091
1999,M,35-39,GBD_Lower,3092.6533325282253
1999,M,40-44,GBD_Lower,3168.7152828013313
1999,M,45-49,GBD_Lower,2953.096268248621
1999,M,5-9,GBD_Lower,1068.4208221709882
1999,M,50-54,GBD_Lower,2691.450308583616
1999,M,55-59,GBD_Lower,2327.698926107999
1999,M,60-64,GBD_Lower,2364.1741000136963
1999,M,65-69,GBD_Lower,2565.7223135248278
1999,M,70-74,GBD_Lower,2427.9251189455317
1999,M,75-79,GBD_Lower,1924.1234374283295
1999,M,80-84,GBD_Lower,1138.6377215655505
1999,M,85-89,GBD_Lower,494.17303830202246
1999,M,90-94,GBD_Lower,172.48518496152548
2000,F,0-4,GBD_Lower,22385.894365818738
2000,F,10-14,GBD_Lower,413.1666656331211
2000,F,15-19,GBD_Lower,779.0086608588304
2000,F,20-24,GBD_Lower,2338.8617076073047
2000,F,25-29,GBD_Lower,4021.2233518745043
2000,F,30-34,GBD_Lower,4144.688620475575
2000,F,35-39,GBD_Lower,3344.5238844520322
2000,F,40-44,GBD_Lower,2742.4613828539373
2000,F,45-49,GBD_Lower,2508.023389574747
2000,F,5-9,GBD_Lower,951.1929726691975
2000,F,50-54,GBD_Lower,2384.2913955495196
2000,F,55-59,GBD_Lower,1757.8874697165106
2000,F,60-64,GBD_Lower,1595.192071190784
2000,F,65-69,GBD_Lower,1693.6810054755335
2000,F,70-74,GBD_Lower,1963.8587114725642
2000,F,75-79,GBD_Lower,1834.3611265695417
2000,F,80-84,GBD_Lower,1265.966076595231
2000,F,85-89,GBD_Lower,623.7231804200562
2000,F,90-94,GBD_Lower,226.52868945777195
2000,M,0-4,GBD_Lower,26282.302852730292
2000,M,10-14,GBD_Lower,597.4772708616339
2000,M,15-19,GBD_Lower,753.7155608294084
2000,M,20-24,GBD_Lower,1102.3946183973414
2000,M,25-29,GBD_Lower,1783.0389893540223
2000,M,30-34,GBD_Lower,2754.7540197608887
2000,M,35-39,GBD_Lower,3279.645587833323
2000,M,40-44,GBD_Lower,3364.074041302595
2000,M,45-49,GBD_Lower,3084.173326835534
2000,M,5-9,GBD_Lower,1085.6792664146008
2000,M,50-54,GBD_Lower,2809.7072293666074
2000,M,55-59,GBD_Lower,2388.714106319068
2000,M,60-64,GBD_Lower,2387.153947121854
2000,M,65-69,GBD_Lower,2546.1652012728805
2000,M,70-74,GBD_Lower,2419.7548665169666
2000,M,75-79,GBD_Lower,1919.3327986658423
2000,M,80-84,GBD_Lower,1161.4185718916237
2000,M,85-89,GBD_Lower,498.0054249076107
2000,M,90-94,GBD_Lower,173.99963812426955
2001,F,0-4,GBD_Lower,22292.18249210155
2001,F,10-14,GBD_Lower,436.1676383218216
2001,F,15-19,GBD_Lower,752.1238876474602
2001,F,20-24,GBD_Lower,2255.1092983728367
2001,F,25-29,GBD_Lower,4160.3575427460355
2001,F,30-34,GBD_Lower,4374.872176750832
2001,F,35-39,GBD_Lower,3547.190767965604
2001,F,40-44,GBD_Lower,2920.5102294153025
2001,F,45-49,GBD_Lower,2623.808348328765
2001,F,5-9,GBD_Lower,972.7666532311653
2001,F,50-54,GBD_Lower,2435.2032969721504
2001,F,55-59,GBD_Lower,1812.4832927802593
2001,F,60-64,GBD_Lower,1592.7509822528336
2001,F,65-69,GBD_Lower,1665.6755789591653
2001,F,70-74,GBD_Lower,1916.765926680578
2001,F,75-79,GBD_Lower,1833.9439066885143
2001,F,80-84,GBD_Lower,1310.3154589476665
2001,F,85-89,GBD_Lower,642.766294758761
2001,F,90-94,GBD_Lower,240.68792711457698
2001,M,0-4,GBD_Lower,26409.883070753975
2001,M,10-14,GBD_Lower,619.2011649896764
2001,M,15-19,GBD_Lower,763.7006045386912
2001,M,20-24,GBD_Lower,1104.9314634283226
2001,M,25-29,GBD_Lower,1808.5342059345899
2001,M,30-34,GBD_Lower,2830.6205132850737
2001,M,35-39,GBD_Lower,3402.8087248555253
2001,M,40-44,GBD_Lower,3533.6103460546196
2001,M,45-49,GBD_Lower,3181.642551230287
2001,M,5-9,GBD_Lower,1108.638320582023
2001,M,50-54,GBD_Lower,2905.3261442325233
2001,M,55-59,GBD_Lower,2450.663226118608
2001,M,60-64,GBD_Lower,2402.9853529362445
2001,M,65-69,GBD_Lower,2516.296819859934
2001,M,70-74,GBD_Lower,2412.547452793418
2001,M,75-79,GBD_Lower,1888.1265509032828
2001,M,80-84,GBD_Lower,1189.2471875274352
2001,M,85-89,GBD_Lower,503.4865911678148
2001,M,90-94,GBD_Lower,176.69027550321618
2002,F,0-4,GBD_Lower,21544.927722339733
2002,F,10-14,GBD_Lower,456.69287189355487
2002,F,15-19,GBD_Lower,736.18634196813
2002,F,20-24,GBD_Lower,2148.9922095107786
2002,F,25-29,GBD_Lower,4249.358442180719
2002,F,30-34,GBD_Lower,4618.723468560463
2002,F,35-39,GBD_Lower,3726.8491630967546
2002,F,40-44,GBD_Lower,3127.533547761381
2002,F,45-49,GBD_Lower,2697.6842651843453
2002,F,5-9,GBD_Lower,975.6749861277676
2002,F,50-54,GBD_Lower,2487.37873879747
2002,F,55-59,GBD_Lower,1853.5962550899026
2002,F,60-64,GBD_Lower,1595.545441509023
2002,F,65-69,GBD_Lower,1643.4110017084502
2002,F,70-74,GBD_Lower,1883.5622011503935
2002,F,75-79,GBD_Lower,1852.0736017036647
2002,F,80-84,GBD_Lower,1359.3630648932983
2002,F,85-89,GBD_Lower,665.9475822192346
2002,F,90-94,GBD_Lower,264.4971608381643
2002,M,0-4,GBD_Lower,25944.39196980979
2002,M,10-14,GBD_Lower,637.5396223694836
2002,M,15-19,GBD_Lower,778.6581014591482
2002,M,20-24,GBD_Lower,1101.7394837840768
2002,M,25-29,GBD_Lower,1809.8997442425807
2002,M,30-34,GBD_Lower,2853.892013881872
2002,M,35-39,GBD_Lower,3495.6621703114047
2002,M,40-44,GBD_Lower,3664.1187769941307
2002,M,45-49,GBD_Lower,3299.2230158949174
2002,M,5-9,GBD_Lower,1120.4226994828464
2002,M,50-54,GBD_Lower,2966.8378499005594
2002,M,55-59,GBD_Lower,2519.102363947423
2002,M,60-64,GBD_Lower,2431.700727489649
2002,M,65-69,GBD_Lower,2490.63772605538
2002,M,70-74,GBD_Lower,2410.5181680395785
2002,M,75-79,GBD_Lower,1891.6009025344997
2002,M,80-84,GBD_Lower,1220.8302682417334
2002,M,85-89,GBD_Lower,513.7214746913854
2002,M,90-94,GBD_Lower,183.37028361228658
2003,F,0-4,GBD_Lower,20289.195419531603
2003,F,10-14,GBD_Lower,480.4960586468066
2003,F,15-19,GBD_Lower,738.3010563196004
2003,F,20-24,GBD_Lower,2049.646873018945
2003,F,25-29,GBD_Lower,4262.326717265904
2003,F,30-34,GBD_Lower,4865.853544455647
2003,F,35-39,GBD_Lower,3879.9833200236512
2003,F,40-44,GBD_Lower,3325.0248995040606
2003,F,45-49,GBD_Lower,2755.942728088907
2003,F,5-9,GBD_Lower,978.1318593948652
2003,F,50-54,GBD_Lower,2557.6055073306147
2003,F,55-59,GBD_Lower,1885.6936404753912
2003,F,60-64,GBD_Lower,1612.3068005970672
2003,F,65-69,GBD_Lower,1629.0239723300178
2003,F,70-74,GBD_Lower,1845.0344027840592
2003,F,75-79,GBD_Lower,1880.745141907796
2003,F,80-84,GBD_Lower,1404.605643848485
2003,F,85-89,GBD_Lower,696.4004397458547
2003,F,90-94,GBD_Lower,279.6443426515056
2003,M,0-4,GBD_Lower,24613.37082262017
2003,M,10-14,GBD_Lower,661.9141056578799
2003,M,15-19,GBD_Lower,796.8561178829093
2003,M,20-24,GBD_Lower,1083.8496043521372
2003,M,25-29,GBD_Lower,1803.9918889345252
2003,M,30-34,GBD_Lower,2860.3817279263385
2003,M,35-39,GBD_Lower,3555.0318565705843
2003,M,40-44,GBD_Lower,3783.3011689654845
2003,M,45-49,GBD_Lower,3406.142173826908
2003,M,5-9,GBD_Lower,1122.271372319798
2003,M,50-54,GBD_Lower,3017.53491266117
2003,M,55-59,GBD_Lower,2588.120790534147
2003,M,60-64,GBD_Lower,2462.558701814632
2003,M,65-69,GBD_Lower,2470.943700357744
2003,M,70-74,GBD_Lower,2401.4722817606444
2003,M,75-79,GBD_Lower,1887.2979559821745
2003,M,80-84,GBD_Lower,1225.6179523040719
2003,M,85-89,GBD_Lower,522.8266009458082
2003,M,90-94,GBD_Lower,182.86735670957003
2004,F,0-4,GBD_Lower,19289.97853957972
2004,F,10-14,GBD_Lower,509.6630623449066
2004,F,15-19,GBD_Lower,752.966672787707
2004,F,20-24,GBD_Lower,1978.7819854824697
2004,F,25-29,GBD_Lower,4249.2788819471725
2004,F,30-34,GBD_Lower,5059.666100525053
2004,F,35-39,GBD_Lower,4053.5736548760524
2004,F,40-44,GBD_Lower,3583.786352882126
2004,F,45-49,GBD_Lower,2820.6658657698354
2004,F,5-9,GBD_Lower,973.5925650377662
2004,F,50-54,GBD_Lower,2590.7130811099532
2004,F,55-59,GBD_Lower,1955.8902507661953
2004,F,60-64,GBD_Lower,1631.1469134011838
